"{-2.1315926535897933, 0.01, 0.07840852878676463}","{-2.1315926535897933, 0.11, 0.08172593924679186}","{-2.1315926535897933, 0.21000000000000002, 0.051669449139742446}","{-2.1315926535897933, 0.31000000000000005, -0.022279344058740463}","{-2.1315926535897933, 0.41000000000000003, -0.04618255016415575}","{-2.1315926535897933, 0.51, -0.1356362785368888}","{-2.1315926535897933, 0.6100000000000001, -0.16478999860425173}","{-2.1315926535897933, 0.7100000000000001, -0.22567835640336625}","{-2.1315926535897933, 0.81, -0.3178117085537745}","{-2.1315926535897933, 0.91, -0.42922265445621854}","{-2.1315926535897933, 1.01, -0.5785935389744041}","{-2.1315926535897933, 1.11, -0.6633308164593225}","{-2.1315926535897933, 1.2100000000000002, -0.7975609130792178}","{-2.1315926535897933, 1.31, -0.9531616160035976}","{-2.1315926535897933, 1.4100000000000001, -1.1020171631430506}","{-2.1315926535897933, 1.51, -1.2807891666241498}","{-2.1315926535897933, 1.61, -1.3938061576396952}","{-2.1315926535897933, 1.7100000000000002, -1.5976249003468028}","{-2.1315926535897933, 1.81, -1.6436731742690809}","{-2.1315926535897933, 1.9100000000000001, -1.8563336299087965}","{-2.1315926535897933, 2.01, -1.9448151961188358}","{-2.1315926535897933, 2.11, -2.0612043701556306}","{-2.1315926535897933, 2.21, -2.135158109182613}","{-2.1315926535897933, 2.31, -2.163592940378842}","{-2.1315926535897933, 2.41, -2.3270390324231567}","{-2.1315926535897933, 2.51, -2.2770914695346804}","{-2.1315926535897933, 2.61, -2.3351901845016325}","{-2.1315926535897933, 2.71, -2.406162685926075}","{-2.1315926535897933, 2.81, -2.330999447551799}","{-2.1315926535897933, 2.91, -2.375402371630906}","{-2.1315926535897933, 3.01, -2.421543046661756}","{-2.1315926535897933, 3.11, -2.413874124158391}"
"{-2.0315926535897932, 0.01, 0.04068546251820224}","{-2.0315926535897932, 0.11, 0.025767795943453436}","{-2.0315926535897932, 0.21000000000000002, 0.017639232875768837}","{-2.0315926535897932, 0.31000000000000005, -0.02057135480508672}","{-2.0315926535897932, 0.41000000000000003, -0.0649105422783254}","{-2.0315926535897932, 0.51, -0.13945141604015598}","{-2.0315926535897932, 0.6100000000000001, -0.20270378309265985}","{-2.0315926535897932, 0.7100000000000001, -0.2825920282857858}","{-2.0315926535897932, 0.81, -0.4406564758959176}","{-2.0315926535897932, 0.91, -0.5355279123847749}","{-2.0315926535897932, 1.01, -0.6343511748654926}","{-2.0315926535897932, 1.11, -0.7866481875994829}","{-2.0315926535897932, 1.2100000000000002, -0.9112759752925325}","{-2.0315926535897932, 1.31, -1.072433706755481}","{-2.0315926535897932, 1.4100000000000001, -1.2424404491873529}","{-2.0315926535897932, 1.51, -1.3932970551771944}","{-2.0315926535897932, 1.61, -1.5706669124916766}","{-2.0315926535897932, 1.7100000000000002, -1.766323595667163}","{-2.0315926535897932, 1.81, -1.9363091445738752}","{-2.0315926535897932, 1.9100000000000001, -2.018492649983718}","{-2.0315926535897932, 2.01, -2.0872060079092467}","{-2.0315926535897932, 2.11, -2.191212425604408}","{-2.0315926535897932, 2.21, -2.2554093099049615}","{-2.0315926535897932, 2.31, -2.3589090953116285}","{-2.0315926535897932, 2.41, -2.367022250403891}","{-2.0315926535897932, 2.51, -2.4073758478853167}","{-2.0315926535897932, 2.61, -2.4203408254644456}","{-2.0315926535897932, 2.71, -2.430587285975842}","{-2.0315926535897932, 2.81, -2.465479399861903}","{-2.0315926535897932, 2.91, -2.462955246604222}","{-2.0315926535897932, 3.01, -2.476916412814858}","{-2.0315926535897932, 3.11, -2.438355691771781}"
"{-1.9315926535897932, 0.01, -0.003985252141279294}","{-1.9315926535897932, 0.11, -0.012607429581562503}","{-1.9315926535897932, 0.21000000000000002, -0.025542267972809167}","{-1.9315926535897932, 0.31000000000000005, -0.07506390847780459}","{-1.9315926535897932, 0.41000000000000003, -0.10581866413104561}","{-1.9315926535897932, 0.51, -0.15910973828719638}","{-1.9315926535897932, 0.6100000000000001, -0.2598144402594462}","{-1.9315926535897932, 0.7100000000000001, -0.3503726131464248}","{-1.9315926535897932, 0.81, -0.44256638533389075}","{-1.9315926535897932, 0.91, -0.6070466121045588}","{-1.9315926535897932, 1.01, -0.7304920744801848}","{-1.9315926535897932, 1.11, -0.8880673236042349}","{-1.9315926535897932, 1.2100000000000002, -1.033027011362723}","{-1.9315926535897932, 1.31, -1.2196971053816754}","{-1.9315926535897932, 1.4100000000000001, -1.3755666301011114}","{-1.9315926535897932, 1.51, -1.5364803507540434}","{-1.9315926535897932, 1.61, -1.7130665189381684}","{-1.9315926535897932, 1.7100000000000002, -1.8412414173462832}","{-1.9315926535897932, 1.81, -2.000553199579168}","{-1.9315926535897932, 1.9100000000000001, -2.1660358656386256}","{-1.9315926535897932, 2.01, -2.284333323252478}","{-1.9315926535897932, 2.11, -2.318607870115842}","{-1.9315926535897932, 2.21, -2.4139243650210305}","{-1.9315926535897932, 2.31, -2.500289694970368}","{-1.9315926535897932, 2.41, -2.5443025726963375}","{-1.9315926535897932, 2.51, -2.517653264084135}","{-1.9315926535897932, 2.61, -2.5380559721373146}","{-1.9315926535897932, 2.71, -2.5845335929550597}","{-1.9315926535897932, 2.81, -2.5370875801253496}","{-1.9315926535897932, 2.91, -2.557679388901727}","{-1.9315926535897932, 3.01, -2.4804340958522317}","{-1.9315926535897932, 3.11, -2.4720722368350465}"
"{-1.831592653589793, 0.01, -0.03794271859327998}","{-1.831592653589793, 0.11, -0.02854275200371719}","{-1.831592653589793, 0.21000000000000002, -0.06763152665254464}","{-1.831592653589793, 0.31000000000000005, -0.10246406028915744}","{-1.831592653589793, 0.41000000000000003, -0.13645372018978505}","{-1.831592653589793, 0.51, -0.21987832206328722}","{-1.831592653589793, 0.6100000000000001, -0.2961197365406871}","{-1.831592653589793, 0.7100000000000001, -0.41225091866070696}","{-1.831592653589793, 0.81, -0.5528532834639979}","{-1.831592653589793, 0.91, -0.6560114259552733}","{-1.831592653589793, 1.01, -0.8125974432314315}","{-1.831592653589793, 1.11, -0.9814118126082443}","{-1.831592653589793, 1.2100000000000002, -1.2059348245028418}","{-1.831592653589793, 1.31, -1.3177670000762685}","{-1.831592653589793, 1.4100000000000001, -1.5564847590084838}","{-1.831592653589793, 1.51, -1.7175907086327857}","{-1.831592653589793, 1.61, -1.8550674088205485}","{-1.831592653589793, 1.7100000000000002, -2.02432465839303}","{-1.831592653589793, 1.81, -2.1946142789809815}","{-1.831592653589793, 1.9100000000000001, -2.2562298115110595}","{-1.831592653589793, 2.01, -2.4569994082421145}","{-1.831592653589793, 2.11, -2.5516038966724626}","{-1.831592653589793, 2.21, -2.634478007517071}","{-1.831592653589793, 2.31, -2.6490617166332786}","{-1.831592653589793, 2.41, -2.6502585289085148}","{-1.831592653589793, 2.51, -2.590718665105733}","{-1.831592653589793, 2.61, -2.6153573480817216}","{-1.831592653589793, 2.71, -2.541408596440875}","{-1.831592653589793, 2.81, -2.5754762340815507}","{-1.831592653589793, 2.91, -2.5645092146733814}","{-1.831592653589793, 3.01, -2.6249045650482823}","{-1.831592653589793, 3.11, -2.5277741964319302}"
"{-1.7315926535897932, 0.01, -0.0730716203874826}","{-1.7315926535897932, 0.11, -0.10530328503208222}","{-1.7315926535897932, 0.21000000000000002, -0.10221631147348906}","{-1.7315926535897932, 0.31000000000000005, -0.14194238949900417}","{-1.7315926535897932, 0.41000000000000003, -0.19382011692564685}","{-1.7315926535897932, 0.51, -0.26520695613982337}","{-1.7315926535897932, 0.6100000000000001, -0.35683557608965305}","{-1.7315926535897932, 0.7100000000000001, -0.47072961333980495}","{-1.7315926535897932, 0.81, -0.5569043572757734}","{-1.7315926535897932, 0.91, -0.6936793005018962}","{-1.7315926535897932, 1.01, -0.8438873779913995}","{-1.7315926535897932, 1.11, -0.9989030874546752}","{-1.7315926535897932, 1.2100000000000002, -1.2180799020599564}","{-1.7315926535897932, 1.31, -1.457003560001417}","{-1.7315926535897932, 1.4100000000000001, -1.5587195288535614}","{-1.7315926535897932, 1.51, -1.8380002211575488}","{-1.7315926535897932, 1.61, -1.9798374400771368}","{-1.7315926535897932, 1.7100000000000002, -2.2004686586759523}","{-1.7315926535897932, 1.81, -2.2985745169020904}","{-1.7315926535897932, 1.9100000000000001, -2.4551783353194057}","{-1.7315926535897932, 2.01, -2.6076833651354283}","{-1.7315926535897932, 2.11, -2.6200754941118936}","{-1.7315926535897932, 2.21, -2.6637271528071373}","{-1.7315926535897932, 2.31, -2.7139897406041196}","{-1.7315926535897932, 2.41, -2.7192015186788847}","{-1.7315926535897932, 2.51, -2.709922912154716}","{-1.7315926535897932, 2.61, -2.7243221122960417}","{-1.7315926535897932, 2.71, -2.6643447213515126}","{-1.7315926535897932, 2.81, -2.6551294585470036}","{-1.7315926535897932, 2.91, -2.5895345906258376}","{-1.7315926535897932, 3.01, -2.624016199075869}","{-1.7315926535897932, 3.11, -2.575510449954666}"
"{-1.631592653589793, 0.01, -0.11232177791095262}","{-1.631592653589793, 0.11, -0.12523860753458488}","{-1.631592653589793, 0.21000000000000002, -0.14891025538196542}","{-1.631592653589793, 0.31000000000000005, -0.18413063065512636}","{-1.631592653589793, 0.41000000000000003, -0.2413375413471071}","{-1.631592653589793, 0.51, -0.2757315190160914}","{-1.631592653589793, 0.6100000000000001, -0.3593913898370446}","{-1.631592653589793, 0.7100000000000001, -0.4695886305679437}","{-1.631592653589793, 0.81, -0.6097942906214637}","{-1.631592653589793, 0.91, -0.7706351564172197}","{-1.631592653589793, 1.01, -0.9035595464477326}","{-1.631592653589793, 1.11, -1.0867668333850486}","{-1.631592653589793, 1.2100000000000002, -1.273544722179283}","{-1.631592653589793, 1.31, -1.503888059880738}","{-1.631592653589793, 1.4100000000000001, -1.681990073265817}","{-1.631592653589793, 1.51, -1.9103674845337402}","{-1.631592653589793, 1.61, -2.090141136542666}","{-1.631592653589793, 1.7100000000000002, -2.295752771687768}","{-1.631592653589793, 1.81, -2.4416490847292427}","{-1.631592653589793, 1.9100000000000001, -2.5914820932577873}","{-1.631592653589793, 2.01, -2.6477245089295316}","{-1.631592653589793, 2.11, -2.7914158231508934}","{-1.631592653589793, 2.21, -2.8088946585323447}","{-1.631592653589793, 2.31, -2.783081143348759}","{-1.631592653589793, 2.41, -2.8519851290230496}","{-1.631592653589793, 2.51, -2.7883050756140593}","{-1.631592653589793, 2.61, -2.7404668677848254}","{-1.631592653589793, 2.71, -2.74220276438771}","{-1.631592653589793, 2.81, -2.6495179861766665}","{-1.631592653589793, 2.91, -2.6782856324339552}","{-1.631592653589793, 3.01, -2.663430402587926}","{-1.631592653589793, 3.11, -2.6595335940077223}"
"{-1.5315926535897932, 0.01, -0.17013247770898904}","{-1.5315926535897932, 0.11, -0.17499836186659515}","{-1.5315926535897932, 0.21000000000000002, -0.18247643633881455}","{-1.5315926535897932, 0.31000000000000005, -0.2193962684304568}","{-1.5315926535897932, 0.41000000000000003, -0.2815792321845001}","{-1.5315926535897932, 0.51, -0.36094653186894055}","{-1.5315926535897932, 0.6100000000000001, -0.4105600266131511}","{-1.5315926535897932, 0.7100000000000001, -0.5473183632334552}","{-1.5315926535897932, 0.81, -0.6379311964462596}","{-1.5315926535897932, 0.91, -0.7969787573608402}","{-1.5315926535897932, 1.01, -0.9770328541505217}","{-1.5315926535897932, 1.11, -1.1556778487183146}","{-1.5315926535897932, 1.2100000000000002, -1.332767652624532}","{-1.5315926535897932, 1.31, -1.5786824372041952}","{-1.5315926535897932, 1.4100000000000001, -1.7799026485498946}","{-1.5315926535897932, 1.51, -1.998809369177144}","{-1.5315926535897932, 1.61, -2.204292942832401}","{-1.5315926535897932, 1.7100000000000002, -2.386072519727925}","{-1.5315926535897932, 1.81, -2.5385898290352786}","{-1.5315926535897932, 1.9100000000000001, -2.666218483996599}","{-1.5315926535897932, 2.01, -2.832484171879198}","{-1.5315926535897932, 2.11, -2.8723236452665972}","{-1.5315926535897932, 2.21, -3.0135435724151853}","{-1.5315926535897932, 2.31, -2.914068492268175}","{-1.5315926535897932, 2.41, -2.950544740711149}","{-1.5315926535897932, 2.51, -2.9002580800517563}","{-1.5315926535897932, 2.61, -2.827570709162254}","{-1.5315926535897932, 2.71, -2.819141998537571}","{-1.5315926535897932, 2.81, -2.8045842108106385}","{-1.5315926535897932, 2.91, -2.7515330058050926}","{-1.5315926535897932, 3.01, -2.7308962886811523}","{-1.5315926535897932, 3.11, -2.636946174314062}"
"{-1.4315926535897932, 0.01, -0.2005629104236477}","{-1.4315926535897932, 0.11, -0.20972088839810887}","{-1.4315926535897932, 0.21000000000000002, -0.23553173030095642}","{-1.4315926535897932, 0.31000000000000005, -0.2677725273590861}","{-1.4315926535897932, 0.41000000000000003, -0.29233211651708935}","{-1.4315926535897932, 0.51, -0.3842051153055247}","{-1.4315926535897932, 0.6100000000000001, -0.45953470674335184}","{-1.4315926535897932, 0.7100000000000001, -0.5666751035860864}","{-1.4315926535897932, 0.81, -0.7284219679294276}","{-1.4315926535897932, 0.91, -0.8326378274989249}","{-1.4315926535897932, 1.01, -1.005360171529583}","{-1.4315926535897932, 1.11, -1.241592847919097}","{-1.4315926535897932, 1.2100000000000002, -1.412061549505344}","{-1.4315926535897932, 1.31, -1.6204840647548084}","{-1.4315926535897932, 1.4100000000000001, -1.8868871580319837}","{-1.4315926535897932, 1.51, -2.098156071756023}","{-1.4315926535897932, 1.61, -2.25637943153131}","{-1.4315926535897932, 1.7100000000000002, -2.481170674694857}","{-1.4315926535897932, 1.81, -2.6695629231516946}","{-1.4315926535897932, 1.9100000000000001, -2.764971796644721}","{-1.4315926535897932, 2.01, -2.938389933622707}","{-1.4315926535897932, 2.11, -2.965790295756225}","{-1.4315926535897932, 2.21, -3.11284276448237}","{-1.4315926535897932, 2.31, -3.034744995702133}","{-1.4315926535897932, 2.41, -3.0379168273818893}","{-1.4315926535897932, 2.51, -2.9415127994004484}","{-1.4315926535897932, 2.61, -2.918236591405198}","{-1.4315926535897932, 2.71, -2.950918717050936}","{-1.4315926535897932, 2.81, -2.7571664687170587}","{-1.4315926535897932, 2.91, -2.771778018273544}","{-1.4315926535897932, 3.01, -2.7748254704462694}","{-1.4315926535897932, 3.11, -2.6454972347172676}"
"{-1.3315926535897933, 0.01, -0.25233150970068635}","{-1.3315926535897933, 0.11, -0.2700465983469904}","{-1.3315926535897933, 0.21000000000000002, -0.2877837223655134}","{-1.3315926535897933, 0.31000000000000005, -0.3150037207225671}","{-1.3315926535897933, 0.41000000000000003, -0.32290663444559786}","{-1.3315926535897933, 0.51, -0.4203619084210731}","{-1.3315926535897933, 0.6100000000000001, -0.4935340906403862}","{-1.3315926535897933, 0.7100000000000001, -0.5979155997812242}","{-1.3315926535897933, 0.81, -0.7335672922776362}","{-1.3315926535897933, 0.91, -0.9079293026593989}","{-1.3315926535897933, 1.01, -1.0698010893634542}","{-1.3315926535897933, 1.11, -1.2798772116294295}","{-1.3315926535897933, 1.2100000000000002, -1.5348094961536483}","{-1.3315926535897933, 1.31, -1.728000737014831}","{-1.3315926535897933, 1.4100000000000001, -1.9425016439770777}","{-1.3315926535897933, 1.51, -2.1927255721657186}","{-1.3315926535897933, 1.61, -2.4391082079287787}","{-1.3315926535897933, 1.7100000000000002, -2.5447834848984394}","{-1.3315926535897933, 1.81, -2.8151800478859936}","{-1.3315926535897933, 1.9100000000000001, -2.9255808214787136}","{-1.3315926535897933, 2.01, -3.0391426409164204}","{-1.3315926535897933, 2.11, -3.1029653110235023}","{-1.3315926535897933, 2.21, -3.081251170237647}","{-1.3315926535897933, 2.31, -3.0951086144630118}","{-1.3315926535897933, 2.41, -3.109090878952583}","{-1.3315926535897933, 2.51, -3.092696710427111}","{-1.3315926535897933, 2.61, -3.0218514915534764}","{-1.3315926535897933, 2.71, -2.998036127965931}","{-1.3315926535897933, 2.81, -2.8230038047968833}","{-1.3315926535897933, 2.91, -2.8241620956131195}","{-1.3315926535897933, 3.01, -2.749727754240582}","{-1.3315926535897933, 3.11, -2.7388578500407155}"
"{-1.2315926535897932, 0.01, -0.2995979522430662}","{-1.2315926535897932, 0.11, -0.28393010120425577}","{-1.2315926535897932, 0.21000000000000002, -0.31241211846059086}","{-1.2315926535897932, 0.31000000000000005, -0.3574777955829296}","{-1.2315926535897932, 0.41000000000000003, -0.3889727495416109}","{-1.2315926535897932, 0.51, -0.49171841851453835}","{-1.2315926535897932, 0.6100000000000001, -0.5558012714195806}","{-1.2315926535897932, 0.7100000000000001, -0.6568718704997154}","{-1.2315926535897932, 0.81, -0.8322051767882706}","{-1.2315926535897932, 0.91, -0.9797844807458682}","{-1.2315926535897932, 1.01, -1.1430198395518654}","{-1.2315926535897932, 1.11, -1.341825402055138}","{-1.2315926535897932, 1.2100000000000002, -1.581017083166668}","{-1.2315926535897932, 1.31, -1.8160466740358283}","{-1.2315926535897932, 1.4100000000000001, -2.0730936731968033}","{-1.2315926535897932, 1.51, -2.2444503652399157}","{-1.2315926535897932, 1.61, -2.476840901882146}","{-1.2315926535897932, 1.7100000000000002, -2.6359367286559148}","{-1.2315926535897932, 1.81, -2.88115045571688}","{-1.2315926535897932, 1.9100000000000001, -3.00785009979277}","{-1.2315926535897932, 2.01, -3.0696642819559417}","{-1.2315926535897932, 2.11, -3.225496541788959}","{-1.2315926535897932, 2.21, -3.1839253755937165}","{-1.2315926535897932, 2.31, -3.1584758353236353}","{-1.2315926535897932, 2.41, -3.2024326491893484}","{-1.2315926535897932, 2.51, -3.078986189335601}","{-1.2315926535897932, 2.61, -3.0510194397624564}","{-1.2315926535897932, 2.71, -3.013693874660505}","{-1.2315926535897932, 2.81, -2.9565740976511172}","{-1.2315926535897932, 2.91, -2.9223175947956608}","{-1.2315926535897932, 3.01, -2.809383000534158}","{-1.2315926535897932, 3.11, -2.8065261272307866}"
"{-1.1315926535897933, 0.01, -0.3441743972333531}","{-1.1315926535897933, 0.11, -0.3475034632697436}","{-1.1315926535897933, 0.21000000000000002, -0.34946577789212996}","{-1.1315926535897933, 0.31000000000000005, -0.3877961971572265}","{-1.1315926535897933, 0.41000000000000003, -0.4611041853036096}","{-1.1315926535897933, 0.51, -0.5252381775317254}","{-1.1315926535897933, 0.6100000000000001, -0.5907740925394476}","{-1.1315926535897933, 0.7100000000000001, -0.7230765564468733}","{-1.1315926535897933, 0.81, -0.8355807780344942}","{-1.1315926535897933, 0.91, -1.0771418059242488}","{-1.1315926535897933, 1.01, -1.257931197440075}","{-1.1315926535897933, 1.11, -1.4387978731150703}","{-1.1315926535897933, 1.2100000000000002, -1.6421877212395488}","{-1.1315926535897933, 1.31, -1.95987192615021}","{-1.1315926535897933, 1.4100000000000001, -2.090918485088209}","{-1.1315926535897933, 1.51, -2.3869398495808984}","{-1.1315926535897933, 1.61, -2.609229525184427}","{-1.1315926535897933, 1.7100000000000002, -2.816068519781199}","{-1.1315926535897933, 1.81, -2.9053957491518108}","{-1.1315926535897933, 1.9100000000000001, -3.095808811136682}","{-1.1315926535897933, 2.01, -3.1529500893819877}","{-1.1315926535897933, 2.11, -3.1918665423092536}","{-1.1315926535897933, 2.21, -3.2742244081434704}","{-1.1315926535897933, 2.31, -3.306469173051031}","{-1.1315926535897933, 2.41, -3.2185897921260436}","{-1.1315926535897933, 2.51, -3.154083097743646}","{-1.1315926535897933, 2.61, -3.165846594371761}","{-1.1315926535897933, 2.71, -2.980364856024979}","{-1.1315926535897933, 2.81, -3.0015512144620056}","{-1.1315926535897933, 2.91, -2.9511059121363985}","{-1.1315926535897933, 3.01, -2.8994431008148194}","{-1.1315926535897933, 3.11, -2.938639139379341}"
"{-1.0315926535897932, 0.01, -0.3835690458163139}","{-1.0315926535897932, 0.11, -0.4043434871536712}","{-1.0315926535897932, 0.21000000000000002, -0.38843586549383835}","{-1.0315926535897932, 0.31000000000000005, -0.444653260936483}","{-1.0315926535897932, 0.41000000000000003, -0.49687140579898476}","{-1.0315926535897932, 0.51, -0.5722929320156412}","{-1.0315926535897932, 0.6100000000000001, -0.672036997598985}","{-1.0315926535897932, 0.7100000000000001, -0.8086500655196763}","{-1.0315926535897932, 0.81, -0.9456527015166695}","{-1.0315926535897932, 0.91, -1.1580095049764247}","{-1.0315926535897932, 1.01, -1.3324344679717308}","{-1.0315926535897932, 1.11, -1.5422378910963455}","{-1.0315926535897932, 1.2100000000000002, -1.8021080279891308}","{-1.0315926535897932, 1.31, -2.035058457649805}","{-1.0315926535897932, 1.4100000000000001, -2.2552721573015995}","{-1.0315926535897932, 1.51, -2.487933302638226}","{-1.0315926535897932, 1.61, -2.6889534459989983}","{-1.0315926535897932, 1.7100000000000002, -2.904237032645628}","{-1.0315926535897932, 1.81, -3.079799229465561}","{-1.0315926535897932, 1.9100000000000001, -3.1796907133250207}","{-1.0315926535897932, 2.01, -3.27666787456515}","{-1.0315926535897932, 2.11, -3.276132336801899}","{-1.0315926535897932, 2.21, -3.40573852527125}","{-1.0315926535897932, 2.31, -3.3167933655093327}","{-1.0315926535897932, 2.41, -3.2106644581355885}","{-1.0315926535897932, 2.51, -3.230424211520061}","{-1.0315926535897932, 2.61, -3.131044225550499}","{-1.0315926535897932, 2.71, -3.1021503470861536}","{-1.0315926535897932, 2.81, -2.988462441767947}","{-1.0315926535897932, 2.91, -2.935288757632474}","{-1.0315926535897932, 3.01, -2.918774801978653}","{-1.0315926535897932, 3.11, -2.9131379620471005}"
"{-0.9315926535897932, 0.01, -0.4271058870014487}","{-0.9315926535897932, 0.11, -0.40709281602451064}","{-0.9315926535897932, 0.21000000000000002, -0.43988401181136644}","{-0.9315926535897932, 0.31000000000000005, -0.47168725000268164}","{-0.9315926535897932, 0.41000000000000003, -0.5737845197710589}","{-0.9315926535897932, 0.51, -0.6331641371630251}","{-0.9315926535897932, 0.6100000000000001, -0.7265253182342076}","{-0.9315926535897932, 0.7100000000000001, -0.8728125416617742}","{-0.9315926535897932, 0.81, -1.054124684521272}","{-0.9315926535897932, 0.91, -1.21813243665689}","{-0.9315926535897932, 1.01, -1.444533032022234}","{-0.9315926535897932, 1.11, -1.6830340039488925}","{-0.9315926535897932, 1.2100000000000002, -1.8464800839321827}","{-0.9315926535897932, 1.31, -2.1217653242058727}","{-0.9315926535897932, 1.4100000000000001, -2.3470467241189326}","{-0.9315926535897932, 1.51, -2.551632671859406}","{-0.9315926535897932, 1.61, -2.767087795352703}","{-0.9315926535897932, 1.7100000000000002, -2.957206562798498}","{-0.9315926535897932, 1.81, -3.125002266023921}","{-0.9315926535897932, 1.9100000000000001, -3.2753258605525595}","{-0.9315926535897932, 2.01, -3.3541269416416193}","{-0.9315926535897932, 2.11, -3.4413453010142137}","{-0.9315926535897932, 2.21, -3.427603615237771}","{-0.9315926535897932, 2.31, -3.3102133087084504}","{-0.9315926535897932, 2.41, -3.3227596678531834}","{-0.9315926535897932, 2.51, -3.2709293039160983}","{-0.9315926535897932, 2.61, -3.2150004969999637}","{-0.9315926535897932, 2.71, -3.130734900166564}","{-0.9315926535897932, 2.81, -3.0041860234135935}","{-0.9315926535897932, 2.91, -2.998969494411647}","{-0.9315926535897932, 3.01, -2.9768912045809484}","{-0.9315926535897932, 3.11, -2.9728622740995876}"
"{-0.8315926535897932, 0.01, -0.45881009901452563}","{-0.8315926535897932, 0.11, -0.45067155110150603}","{-0.8315926535897932, 0.21000000000000002, -0.44636328953891924}","{-0.8315926535897932, 0.31000000000000005, -0.5231436546916567}","{-0.8315926535897932, 0.41000000000000003, -0.5725103430552728}","{-0.8315926535897932, 0.51, -0.691721433538285}","{-0.8315926535897932, 0.6100000000000001, -0.8237886440293622}","{-0.8315926535897932, 0.7100000000000001, -0.93972124152362}","{-0.8315926535897932, 0.81, -1.1105803149622717}","{-0.8315926535897932, 0.91, -1.3347022963938389}","{-0.8315926535897932, 1.01, -1.5623021489210354}","{-0.8315926535897932, 1.11, -1.7597102012745864}","{-0.8315926535897932, 1.2100000000000002, -1.9901600203726466}","{-0.8315926535897932, 1.31, -2.2853639189333697}","{-0.8315926535897932, 1.4100000000000001, -2.5017496483218107}","{-0.8315926535897932, 1.51, -2.7120791956832706}","{-0.8315926535897932, 1.61, -2.9266268374215008}","{-0.8315926535897932, 1.7100000000000002, -3.1370035077667158}","{-0.8315926535897932, 1.81, -3.215474059019032}","{-0.8315926535897932, 1.9100000000000001, -3.2765708465600554}","{-0.8315926535897932, 2.01, -3.412138166399348}","{-0.8315926535897932, 2.11, -3.4348584653624794}","{-0.8315926535897932, 2.21, -3.4990840405901658}","{-0.8315926535897932, 2.31, -3.4713383104515154}","{-0.8315926535897932, 2.41, -3.3802918358715415}","{-0.8315926535897932, 2.51, -3.223839064262789}","{-0.8315926535897932, 2.61, -3.2393195041347864}","{-0.8315926535897932, 2.71, -3.132102173609895}","{-0.8315926535897932, 2.81, -3.052965233965657}","{-0.8315926535897932, 2.91, -3.0845651610877587}","{-0.8315926535897932, 3.01, -2.9730578273662043}","{-0.8315926535897932, 3.11, -3.0011988005365047}"
"{-0.731592653589793, 0.01, -0.47042129732606086}","{-0.731592653589793, 0.11, -0.4685334698378209}","{-0.731592653589793, 0.21000000000000002, -0.520579465922727}","{-0.731592653589793, 0.31000000000000005, -0.5833812622083746}","{-0.731592653589793, 0.41000000000000003, -0.6702614265099363}","{-0.731592653589793, 0.51, -0.7558977081001593}","{-0.731592653589793, 0.6100000000000001, -0.8715425118203426}","{-0.731592653589793, 0.7100000000000001, -1.0461879916197745}","{-0.731592653589793, 0.81, -1.2180557436439063}","{-0.731592653589793, 0.91, -1.4603840601353004}","{-0.731592653589793, 1.01, -1.6734988127965973}","{-0.731592653589793, 1.11, -1.918676793720755}","{-0.731592653589793, 1.2100000000000002, -2.2027517234829497}","{-0.731592653589793, 1.31, -2.398938353198047}","{-0.731592653589793, 1.4100000000000001, -2.6242818924727045}","{-0.731592653589793, 1.51, -2.8583012382784814}","{-0.731592653589793, 1.61, -3.0131106340529668}","{-0.731592653589793, 1.7100000000000002, -3.157517193668864}","{-0.731592653589793, 1.81, -3.3608957709354867}","{-0.731592653589793, 1.9100000000000001, -3.3892449405432234}","{-0.731592653589793, 2.01, -3.4616619031637086}","{-0.731592653589793, 2.11, -3.5163769368352638}","{-0.731592653589793, 2.21, -3.3714829138932116}","{-0.731592653589793, 2.31, -3.414814259551232}","{-0.731592653589793, 2.41, -3.4343974967089803}","{-0.731592653589793, 2.51, -3.3447128586284185}","{-0.731592653589793, 2.61, -3.2280065502321866}","{-0.731592653589793, 2.71, -3.191172506651027}","{-0.731592653589793, 2.81, -3.1834596100450065}","{-0.731592653589793, 2.91, -3.031140976696341}","{-0.731592653589793, 3.01, -3.01371952071825}","{-0.731592653589793, 3.11, -2.956371283817206}"
