"{-2.1315926535897933, 0.01, -0.2603316548437767}","{-2.1315926535897933, 0.11, -0.2620247343532633}","{-2.1315926535897933, 0.21000000000000002, -0.29711124365951225}","{-2.1315926535897933, 0.31000000000000005, -0.3644997308315265}","{-2.1315926535897933, 0.41000000000000003, -0.41823536733830924}","{-2.1315926535897933, 0.51, -0.5241075555370628}","{-2.1315926535897933, 0.6100000000000001, -0.6528802994921179}","{-2.1315926535897933, 0.7100000000000001, -0.8001658381157666}","{-2.1315926535897933, 0.81, -0.9657805587533891}","{-2.1315926535897933, 0.91, -1.1386409782638323}","{-2.1315926535897933, 1.01, -1.3717580297183865}","{-2.1315926535897933, 1.11, -1.5556452681375366}","{-2.1315926535897933, 1.2100000000000002, -1.7607683961692815}","{-2.1315926535897933, 1.31, -2.0012913569699684}","{-2.1315926535897933, 1.4100000000000001, -2.164312073603938}","{-2.1315926535897933, 1.51, -2.2912956869074312}","{-2.1315926535897933, 1.61, -2.4884447071531266}","{-2.1315926535897933, 1.7100000000000002, -2.560740008731736}","{-2.1315926535897933, 1.81, -2.706653076386603}","{-2.1315926535897933, 1.9100000000000001, -2.7244821902332967}","{-2.1315926535897933, 2.01, -2.752510686708931}","{-2.1315926535897933, 2.11, -2.817930771688589}","{-2.1315926535897933, 2.21, -2.7475600754966214}","{-2.1315926535897933, 2.31, -2.683448723340595}","{-2.1315926535897933, 2.41, -2.627083483847418}","{-2.1315926535897933, 2.51, -2.481203161221797}","{-2.1315926535897933, 2.61, -2.431138716988314}","{-2.1315926535897933, 2.71, -2.3810763699126323}","{-2.1315926535897933, 2.81, -2.280103666647345}","{-2.1315926535897933, 2.91, -2.274019840905671}","{-2.1315926535897933, 3.01, -2.1993504006151228}","{-2.1315926535897933, 3.11, -2.190518026746436}"
"{-2.0315926535897932, 0.01, -0.3064989949789818}","{-2.0315926535897932, 0.11, -0.3127412904178274}","{-2.0315926535897932, 0.21000000000000002, -0.32437049433944154}","{-2.0315926535897932, 0.31000000000000005, -0.39667146756348465}","{-2.0315926535897932, 0.41000000000000003, -0.4765463536832511}","{-2.0315926535897932, 0.51, -0.584450274455178}","{-2.0315926535897932, 0.6100000000000001, -0.7128799285587608}","{-2.0315926535897932, 0.7100000000000001, -0.8535987638531672}","{-2.0315926535897932, 0.81, -1.0717920504699099}","{-2.0315926535897932, 0.91, -1.2539935312726374}","{-2.0315926535897932, 1.01, -1.4348990068393765}","{-2.0315926535897932, 1.11, -1.6645061164827577}","{-2.0315926535897932, 1.2100000000000002, -1.8919275583540265}","{-2.0315926535897932, 1.31, -2.077708535650693}","{-2.0315926535897932, 1.4100000000000001, -2.323691427745451}","{-2.0315926535897932, 1.51, -2.536863332284525}","{-2.0315926535897932, 1.61, -2.6198490169306003}","{-2.0315926535897932, 1.7100000000000002, -2.7748894404734115}","{-2.0315926535897932, 1.81, -2.9010837285145947}","{-2.0315926535897932, 1.9100000000000001, -2.894185586317513}","{-2.0315926535897932, 2.01, -2.952188540071465}","{-2.0315926535897932, 2.11, -2.876680490614449}","{-2.0315926535897932, 2.21, -2.8557744182128744}","{-2.0315926535897932, 2.31, -2.8174585074053633}","{-2.0315926535897932, 2.41, -2.6401939640668903}","{-2.0315926535897932, 2.51, -2.5909202701091676}","{-2.0315926535897932, 2.61, -2.483233975459343}","{-2.0315926535897932, 2.71, -2.452401418902313}","{-2.0315926535897932, 2.81, -2.3087363876818277}","{-2.0315926535897932, 2.91, -2.279034373130134}","{-2.0315926535897932, 3.01, -2.202442252934801}","{-2.0315926535897932, 3.11, -2.211252015037015}"
"{-1.9315926535897932, 0.01, -0.31520510451437544}","{-1.9315926535897932, 0.11, -0.34511735920844233}","{-1.9315926535897932, 0.21000000000000002, -0.3751066830654136}","{-1.9315926535897932, 0.31000000000000005, -0.4629452605764453}","{-1.9315926535897932, 0.41000000000000003, -0.5315100689355392}","{-1.9315926535897932, 0.51, -0.6380178984736565}","{-1.9315926535897932, 0.6100000000000001, -0.8184247958386334}","{-1.9315926535897932, 0.7100000000000001, -0.9346592625197598}","{-1.9315926535897932, 0.81, -1.1169181119098874}","{-1.9315926535897932, 0.91, -1.3266732259548977}","{-1.9315926535897932, 1.01, -1.580272214714504}","{-1.9315926535897932, 1.11, -1.7184120345865845}","{-1.9315926535897932, 1.2100000000000002, -1.9786018975653006}","{-1.9315926535897932, 1.31, -2.2256825415588244}","{-1.9315926535897932, 1.4100000000000001, -2.427180835524797}","{-1.9315926535897932, 1.51, -2.6448117522501873}","{-1.9315926535897932, 1.61, -2.7684506621510057}","{-1.9315926535897932, 1.7100000000000002, -2.906865473173918}","{-1.9315926535897932, 1.81, -2.9550362478992547}","{-1.9315926535897932, 1.9100000000000001, -3.0461939315212794}","{-1.9315926535897932, 2.01, -3.042706774054293}","{-1.9315926535897932, 2.11, -3.0207008181645625}","{-1.9315926535897932, 2.21, -2.987320697356897}","{-1.9315926535897932, 2.31, -2.8543715920428854}","{-1.9315926535897932, 2.41, -2.7577352639017216}","{-1.9315926535897932, 2.51, -2.6727365231434197}","{-1.9315926535897932, 2.61, -2.5421631046357906}","{-1.9315926535897932, 2.71, -2.4545884466026315}","{-1.9315926535897932, 2.81, -2.361761214533253}","{-1.9315926535897932, 2.91, -2.258557276974772}","{-1.9315926535897932, 3.01, -2.2080458583975315}","{-1.9315926535897932, 3.11, -2.2036595004961086}"
"{-1.831592653589793, 0.01, -0.3709341106872567}","{-1.831592653589793, 0.11, -0.35484329115399393}","{-1.831592653589793, 0.21000000000000002, -0.4057611442719601}","{-1.831592653589793, 0.31000000000000005, -0.46381999178673716}","{-1.831592653589793, 0.41000000000000003, -0.5636317320815581}","{-1.831592653589793, 0.51, -0.6972926910209417}","{-1.831592653589793, 0.6100000000000001, -0.8219384212938856}","{-1.831592653589793, 0.7100000000000001, -0.9972875544301133}","{-1.831592653589793, 0.81, -1.1982163274512945}","{-1.831592653589793, 0.91, -1.3861199108969182}","{-1.831592653589793, 1.01, -1.6220967852541621}","{-1.831592653589793, 1.11, -1.8927295805254738}","{-1.831592653589793, 1.2100000000000002, -2.129120657133502}","{-1.831592653589793, 1.31, -2.326614601035435}","{-1.831592653589793, 1.4100000000000001, -2.536222804241817}","{-1.831592653589793, 1.51, -2.7364412493800554}","{-1.831592653589793, 1.61, -2.9033160408423635}","{-1.831592653589793, 1.7100000000000002, -3.0756344637051045}","{-1.831592653589793, 1.81, -3.132060562787675}","{-1.831592653589793, 1.9100000000000001, -3.091954541986834}","{-1.831592653589793, 2.01, -3.2139811995691296}","{-1.831592653589793, 2.11, -3.068602424034675}","{-1.831592653589793, 2.21, -3.119243418017773}","{-1.831592653589793, 2.31, -3.0035882691349904}","{-1.831592653589793, 2.41, -2.8373912621743327}","{-1.831592653589793, 2.51, -2.734315114017136}","{-1.831592653589793, 2.61, -2.62327989839107}","{-1.831592653589793, 2.71, -2.482459464998941}","{-1.831592653589793, 2.81, -2.3939234012600568}","{-1.831592653589793, 2.91, -2.3644619953639885}","{-1.831592653589793, 3.01, -2.2562700039054695}","{-1.831592653589793, 3.11, -2.2829398279856177}"
"{-1.7315926535897932, 0.01, -0.4021248067801458}","{-1.7315926535897932, 0.11, -0.42737374425123686}","{-1.7315926535897932, 0.21000000000000002, -0.46754147417875336}","{-1.7315926535897932, 0.31000000000000005, -0.5204258858024142}","{-1.7315926535897932, 0.41000000000000003, -0.5970436490814495}","{-1.7315926535897932, 0.51, -0.7042267465216464}","{-1.7315926535897932, 0.6100000000000001, -0.884162654703157}","{-1.7315926535897932, 0.7100000000000001, -1.0790657247454523}","{-1.7315926535897932, 0.81, -1.278632767770185}","{-1.7315926535897932, 0.91, -1.479141330410009}","{-1.7315926535897932, 1.01, -1.7166886293818318}","{-1.7315926535897932, 1.11, -1.9613798017148885}","{-1.7315926535897932, 1.2100000000000002, -2.146838020895948}","{-1.7315926535897932, 1.31, -2.453522121809719}","{-1.7315926535897932, 1.4100000000000001, -2.6542896233987827}","{-1.7315926535897932, 1.51, -2.8399954500444062}","{-1.7315926535897932, 1.61, -3.0246673833742754}","{-1.7315926535897932, 1.7100000000000002, -3.1554743324386427}","{-1.7315926535897932, 1.81, -3.2206116151625555}","{-1.7315926535897932, 1.9100000000000001, -3.2819426497596957}","{-1.7315926535897932, 2.01, -3.2952783920387567}","{-1.7315926535897932, 2.11, -3.2255485217707687}","{-1.7315926535897932, 2.21, -3.2116016685340725}","{-1.7315926535897932, 2.31, -3.026817920903394}","{-1.7315926535897932, 2.41, -2.9471494862431458}","{-1.7315926535897932, 2.51, -2.8257788746418404}","{-1.7315926535897932, 2.61, -2.654428271407805}","{-1.7315926535897932, 2.71, -2.5240270499410506}","{-1.7315926535897932, 2.81, -2.450680400085478}","{-1.7315926535897932, 2.91, -2.3100028900136733}","{-1.7315926535897932, 3.01, -2.2623035345436233}","{-1.7315926535897932, 3.11, -2.22762004916322}"
"{-1.631592653589793, 0.01, -0.42942148737010555}","{-1.631592653589793, 0.11, -0.4432423118367078}","{-1.631592653589793, 0.21000000000000002, -0.4795892256164137}","{-1.631592653589793, 0.31000000000000005, -0.5637075393649443}","{-1.631592653589793, 0.41000000000000003, -0.6220743572425181}","{-1.631592653589793, 0.51, -0.7827563767800407}","{-1.631592653589793, 0.6100000000000001, -0.9428551848999746}","{-1.631592653589793, 0.7100000000000001, -1.0856131250758914}","{-1.631592653589793, 0.81, -1.3218155851934952}","{-1.631592653589793, 0.91, -1.529691180765612}","{-1.631592653589793, 1.01, -1.7897983995337348}","{-1.631592653589793, 1.11, -2.033243206203067}","{-1.631592653589793, 1.2100000000000002, -2.306516832698164}","{-1.631592653589793, 1.31, -2.5271685885549333}","{-1.631592653589793, 1.4100000000000001, -2.7870310114495185}","{-1.631592653589793, 1.51, -2.9891338845770865}","{-1.631592653589793, 1.61, -3.129484560249108}","{-1.631592653589793, 1.7100000000000002, -3.2406578529492185}","{-1.631592653589793, 1.81, -3.3328042043943054}","{-1.631592653589793, 1.9100000000000001, -3.3875549469161728}","{-1.631592653589793, 2.01, -3.3807504547212495}","{-1.631592653589793, 2.11, -3.27828633863093}","{-1.631592653589793, 2.21, -3.2009025602404746}","{-1.631592653589793, 2.31, -3.1373207874836018}","{-1.631592653589793, 2.41, -3.0628541475266573}","{-1.631592653589793, 2.51, -2.872243164464882}","{-1.631592653589793, 2.61, -2.695522574142219}","{-1.631592653589793, 2.71, -2.615359590966142}","{-1.631592653589793, 2.81, -2.4468694619479527}","{-1.631592653589793, 2.91, -2.4180155510519636}","{-1.631592653589793, 3.01, -2.335133678370071}","{-1.631592653589793, 3.11, -2.3336352943184053}"
"{-1.5315926535897932, 0.01, -0.4565774111169618}","{-1.5315926535897932, 0.11, -0.4943945803920191}","{-1.5315926535897932, 0.21000000000000002, -0.5113319163756493}","{-1.5315926535897932, 0.31000000000000005, -0.5936931047490984}","{-1.5315926535897932, 0.41000000000000003, -0.6922088981602497}","{-1.5315926535897932, 0.51, -0.8287145288730813}","{-1.5315926535897932, 0.6100000000000001, -0.9369781881508392}","{-1.5315926535897932, 0.7100000000000001, -1.1533678934112004}","{-1.5315926535897932, 0.81, -1.3520370012052683}","{-1.5315926535897932, 0.91, -1.5910430910275326}","{-1.5315926535897932, 1.01, -1.885738297464901}","{-1.5315926535897932, 1.11, -2.0919533158327157}","{-1.5315926535897932, 1.2100000000000002, -2.362231620312703}","{-1.5315926535897932, 1.31, -2.623234025817996}","{-1.5315926535897932, 1.4100000000000001, -2.8490278739888675}","{-1.5315926535897932, 1.51, -3.0632422154777172}","{-1.5315926535897932, 1.61, -3.1905462507004287}","{-1.5315926535897932, 1.7100000000000002, -3.379201147489237}","{-1.5315926535897932, 1.81, -3.3863642142750168}","{-1.5315926535897932, 1.9100000000000001, -3.4799074215266685}","{-1.5315926535897932, 2.01, -3.444601277991305}","{-1.5315926535897932, 2.11, -3.4484518518265634}","{-1.5315926535897932, 2.21, -3.265747009321042}","{-1.5315926535897932, 2.31, -3.180457626328572}","{-1.5315926535897932, 2.41, -3.0290144934138956}","{-1.5315926535897932, 2.51, -2.935349949400458}","{-1.5315926535897932, 2.61, -2.745255461253766}","{-1.5315926535897932, 2.71, -2.6323352085674676}","{-1.5315926535897932, 2.81, -2.4866727261031008}","{-1.5315926535897932, 2.91, -2.4082819547182917}","{-1.5315926535897932, 3.01, -2.37834692319087}","{-1.5315926535897932, 3.11, -2.345381615493035}"
"{-1.4315926535897932, 0.01, -0.4919828069807135}","{-1.4315926535897932, 0.11, -0.4925107842200164}","{-1.4315926535897932, 0.21000000000000002, -0.5717514582187181}","{-1.4315926535897932, 0.31000000000000005, -0.6178952745795137}","{-1.4315926535897932, 0.41000000000000003, -0.7204774315177203}","{-1.4315926535897932, 0.51, -0.8111304680691843}","{-1.4315926535897932, 0.6100000000000001, -1.0209130204552568}","{-1.4315926535897932, 0.7100000000000001, -1.1959910905986475}","{-1.4315926535897932, 0.81, -1.4466108863989675}","{-1.4315926535897932, 0.91, -1.6461547424477485}","{-1.4315926535897932, 1.01, -1.9103279494306995}","{-1.4315926535897932, 1.11, -2.1751986673658656}","{-1.4315926535897932, 1.2100000000000002, -2.4763685756899623}","{-1.4315926535897932, 1.31, -2.689103358690817}","{-1.4315926535897932, 1.4100000000000001, -2.879732088582174}","{-1.4315926535897932, 1.51, -3.1617065018562345}","{-1.4315926535897932, 1.61, -3.3104096150430298}","{-1.4315926535897932, 1.7100000000000002, -3.47009904873632}","{-1.4315926535897932, 1.81, -3.5268063960880114}","{-1.4315926535897932, 1.9100000000000001, -3.5374113736373634}","{-1.4315926535897932, 2.01, -3.6043520494147967}","{-1.4315926535897932, 2.11, -3.499013131659136}","{-1.4315926535897932, 2.21, -3.4068952409404245}","{-1.4315926535897932, 2.31, -3.3193112236029023}","{-1.4315926535897932, 2.41, -3.0722301095762843}","{-1.4315926535897932, 2.51, -3.032040550066306}","{-1.4315926535897932, 2.61, -2.7690849216660425}","{-1.4315926535897932, 2.71, -2.6709242834798115}","{-1.4315926535897932, 2.81, -2.5770389892200853}","{-1.4315926535897932, 2.91, -2.4690403371833325}","{-1.4315926535897932, 3.01, -2.380183463554047}","{-1.4315926535897932, 3.11, -2.3789638208718387}"
"{-1.3315926535897933, 0.01, -0.5282018583040657}","{-1.3315926535897933, 0.11, -0.5324234591133505}","{-1.3315926535897933, 0.21000000000000002, -0.592804958374249}","{-1.3315926535897933, 0.31000000000000005, -0.6324635263900302}","{-1.3315926535897933, 0.41000000000000003, -0.7581604097793977}","{-1.3315926535897933, 0.51, -0.8405159537017383}","{-1.3315926535897933, 0.6100000000000001, -1.0491664038625523}","{-1.3315926535897933, 0.7100000000000001, -1.2375348073112005}","{-1.3315926535897933, 0.81, -1.415826853510937}","{-1.3315926535897933, 0.91, -1.6567110409666665}","{-1.3315926535897933, 1.01, -1.9497522127648856}","{-1.3315926535897933, 1.11, -2.2458633921704276}","{-1.3315926535897933, 1.2100000000000002, -2.548085489729865}","{-1.3315926535897933, 1.31, -2.7468650491467663}","{-1.3315926535897933, 1.4100000000000001, -2.9984621557744457}","{-1.3315926535897933, 1.51, -3.219379480514082}","{-1.3315926535897933, 1.61, -3.3582071878309003}","{-1.3315926535897933, 1.7100000000000002, -3.501894237836666}","{-1.3315926535897933, 1.81, -3.579858873760681}","{-1.3315926535897933, 1.9100000000000001, -3.659621415658508}","{-1.3315926535897933, 2.01, -3.573617031130823}","{-1.3315926535897933, 2.11, -3.5507136784980355}","{-1.3315926535897933, 2.21, -3.497001795828182}","{-1.3315926535897933, 2.31, -3.2786970535877726}","{-1.3315926535897933, 2.41, -3.151152279060667}","{-1.3315926535897933, 2.51, -3.020547050978152}","{-1.3315926535897933, 2.61, -2.9076432273929145}","{-1.3315926535897933, 2.71, -2.7509844557245526}","{-1.3315926535897933, 2.81, -2.6265611315945727}","{-1.3315926535897933, 2.91, -2.4768231409605725}","{-1.3315926535897933, 3.01, -2.469456424496801}","{-1.3315926535897933, 3.11, -2.4746438874950663}"
"{-1.2315926535897932, 0.01, -0.55441874604865}","{-1.2315926535897932, 0.11, -0.5672795168116554}","{-1.2315926535897932, 0.21000000000000002, -0.6209287430664037}","{-1.2315926535897932, 0.31000000000000005, -0.6721976764832671}","{-1.2315926535897932, 0.41000000000000003, -0.72345822142613}","{-1.2315926535897932, 0.51, -0.9072023220214926}","{-1.2315926535897932, 0.6100000000000001, -1.0512959153316566}","{-1.2315926535897932, 0.7100000000000001, -1.268705377263133}","{-1.2315926535897932, 0.81, -1.485501857463897}","{-1.2315926535897932, 0.91, -1.7325327444182355}","{-1.2315926535897932, 1.01, -1.974849836125179}","{-1.2315926535897932, 1.11, -2.298863960327206}","{-1.2315926535897932, 1.2100000000000002, -2.5698866795055384}","{-1.2315926535897932, 1.31, -2.888008994473537}","{-1.2315926535897932, 1.4100000000000001, -3.0835555245312714}","{-1.2315926535897932, 1.51, -3.2279201689806314}","{-1.2315926535897932, 1.61, -3.4840652902868117}","{-1.2315926535897932, 1.7100000000000002, -3.6602281520799504}","{-1.2315926535897932, 1.81, -3.683110057962004}","{-1.2315926535897932, 1.9100000000000001, -3.7508220734391045}","{-1.2315926535897932, 2.01, -3.714020383855398}","{-1.2315926535897932, 2.11, -3.6263963707020226}","{-1.2315926535897932, 2.21, -3.5207029097260465}","{-1.2315926535897932, 2.31, -3.376045893342585}","{-1.2315926535897932, 2.41, -3.295842784758138}","{-1.2315926535897932, 2.51, -3.0310407594478233}","{-1.2315926535897932, 2.61, -2.9287971989656874}","{-1.2315926535897932, 2.71, -2.7514211144991227}","{-1.2315926535897932, 2.81, -2.6285526607201968}","{-1.2315926535897932, 2.91, -2.5070793449642834}","{-1.2315926535897932, 3.01, -2.51109907065253}","{-1.2315926535897932, 3.11, -2.475288465070234}"
"{-1.1315926535897933, 0.01, -0.5688366052323818}","{-1.1315926535897933, 0.11, -0.5502707474544475}","{-1.1315926535897933, 0.21000000000000002, -0.6258515427212008}","{-1.1315926535897933, 0.31000000000000005, -0.6942502371315564}","{-1.1315926535897933, 0.41000000000000003, -0.7949401649510875}","{-1.1315926535897933, 0.51, -0.9523640614896774}","{-1.1315926535897933, 0.6100000000000001, -1.0473041315142653}","{-1.1315926535897933, 0.7100000000000001, -1.2696144937236828}","{-1.1315926535897933, 0.81, -1.4950872118994345}","{-1.1315926535897933, 0.91, -1.7804500680189554}","{-1.1315926535897933, 1.01, -2.0512188649457435}","{-1.1315926535897933, 1.11, -2.2906445382369585}","{-1.1315926535897933, 1.2100000000000002, -2.5492387691603575}","{-1.1315926535897933, 1.31, -2.8693399185316926}","{-1.1315926535897933, 1.4100000000000001, -3.129685436672676}","{-1.1315926535897933, 1.51, -3.349978936945971}","{-1.1315926535897933, 1.61, -3.5142396470425856}","{-1.1315926535897933, 1.7100000000000002, -3.6578895178241777}","{-1.1315926535897933, 1.81, -3.7171246175931696}","{-1.1315926535897933, 1.9100000000000001, -3.7372827460644817}","{-1.1315926535897933, 2.01, -3.7708429565348984}","{-1.1315926535897933, 2.11, -3.6794724429259844}","{-1.1315926535897933, 2.21, -3.586331239638225}","{-1.1315926535897933, 2.31, -3.3872340063914517}","{-1.1315926535897933, 2.41, -3.2775580793682555}","{-1.1315926535897933, 2.51, -3.074044082489709}","{-1.1315926535897933, 2.61, -2.9425992613702725}","{-1.1315926535897933, 2.71, -2.7857662804569325}","{-1.1315926535897933, 2.81, -2.7294997423929583}","{-1.1315926535897933, 2.91, -2.6187486689810866}","{-1.1315926535897933, 3.01, -2.5247782612350735}","{-1.1315926535897933, 3.11, -2.525396998822744}"
"{-1.0315926535897932, 0.01, -0.5608660379810735}","{-1.0315926535897932, 0.11, -0.6151656782063903}","{-1.0315926535897932, 0.21000000000000002, -0.6372387418779238}","{-1.0315926535897932, 0.31000000000000005, -0.6570937420226886}","{-1.0315926535897932, 0.41000000000000003, -0.7764171890077667}","{-1.0315926535897932, 0.51, -0.9157068619373745}","{-1.0315926535897932, 0.6100000000000001, -1.0557067439598928}","{-1.0315926535897932, 0.7100000000000001, -1.2966237632799689}","{-1.0315926535897932, 0.81, -1.512961519838568}","{-1.0315926535897932, 0.91, -1.7637892670562931}","{-1.0315926535897932, 1.01, -2.067489841024744}","{-1.0315926535897932, 1.11, -2.306324420471956}","{-1.0315926535897932, 1.2100000000000002, -2.605614811663038}","{-1.0315926535897932, 1.31, -2.8701820135272103}","{-1.0315926535897932, 1.4100000000000001, -3.154779343503158}","{-1.0315926535897932, 1.51, -3.3221828761414876}","{-1.0315926535897932, 1.61, -3.5359950361730297}","{-1.0315926535897932, 1.7100000000000002, -3.696733271557828}","{-1.0315926535897932, 1.81, -3.7866868926062374}","{-1.0315926535897932, 1.9100000000000001, -3.8713849800935023}","{-1.0315926535897932, 2.01, -3.7213492280241525}","{-1.0315926535897932, 2.11, -3.7459157546245017}","{-1.0315926535897932, 2.21, -3.6652921984907647}","{-1.0315926535897932, 2.31, -3.5148281153770973}","{-1.0315926535897932, 2.41, -3.367301770554719}","{-1.0315926535897932, 2.51, -3.2290545083095106}","{-1.0315926535897932, 2.61, -3.020416231740068}","{-1.0315926535897932, 2.71, -2.8736026839267232}","{-1.0315926535897932, 2.81, -2.7740289029705445}","{-1.0315926535897932, 2.91, -2.6295111849779937}","{-1.0315926535897932, 3.01, -2.5713545831340037}","{-1.0315926535897932, 3.11, -2.5569751695516523}"
"{-0.9315926535897932, 0.01, -0.5939066064573333}","{-0.9315926535897932, 0.11, -0.5958052668263621}","{-0.9315926535897932, 0.21000000000000002, -0.6268143076303041}","{-0.9315926535897932, 0.31000000000000005, -0.7344102736932353}","{-0.9315926535897932, 0.41000000000000003, -0.8133827622829517}","{-0.9315926535897932, 0.51, -0.9509861286986254}","{-0.9315926535897932, 0.6100000000000001, -1.1069189717333991}","{-0.9315926535897932, 0.7100000000000001, -1.2820185576610021}","{-0.9315926535897932, 0.81, -1.5337080118566075}","{-0.9315926535897932, 0.91, -1.7707297255567602}","{-0.9315926535897932, 1.01, -2.0749488543069603}","{-0.9315926535897932, 1.11, -2.301908368552293}","{-0.9315926535897932, 1.2100000000000002, -2.614660189541106}","{-0.9315926535897932, 1.31, -2.8855434216289795}","{-0.9315926535897932, 1.4100000000000001, -3.1595444512365884}","{-0.9315926535897932, 1.51, -3.3279428504396225}","{-0.9315926535897932, 1.61, -3.5559259409456097}","{-0.9315926535897932, 1.7100000000000002, -3.689086997158382}","{-0.9315926535897932, 1.81, -3.7833083026060668}","{-0.9315926535897932, 1.9100000000000001, -3.838341911071704}","{-0.9315926535897932, 2.01, -3.82488560513222}","{-0.9315926535897932, 2.11, -3.775573522732402}","{-0.9315926535897932, 2.21, -3.5723469337321125}","{-0.9315926535897932, 2.31, -3.4954536610488622}","{-0.9315926535897932, 2.41, -3.363536958351262}","{-0.9315926535897932, 2.51, -3.235141167559315}","{-0.9315926535897932, 2.61, -3.035338401822088}","{-0.9315926535897932, 2.71, -2.9234424493069993}","{-0.9315926535897932, 2.81, -2.7688550219540753}","{-0.9315926535897932, 2.91, -2.6912036699742528}","{-0.9315926535897932, 3.01, -2.6022460292312646}","{-0.9315926535897932, 3.11, -2.559619995698114}"
"{-0.8315926535897932, 0.01, -0.5859914774548438}","{-0.8315926535897932, 0.11, -0.6054193051608009}","{-0.8315926535897932, 0.21000000000000002, -0.6129381726131882}","{-0.8315926535897932, 0.31000000000000005, -0.7097389099197399}","{-0.8315926535897932, 0.41000000000000003, -0.8140437095600066}","{-0.8315926535897932, 0.51, -0.9146596008758259}","{-0.8315926535897932, 0.6100000000000001, -1.0675826376853577}","{-0.8315926535897932, 0.7100000000000001, -1.283006574931946}","{-0.8315926535897932, 0.81, -1.532256059589546}","{-0.8315926535897932, 0.91, -1.7877108029292934}","{-0.8315926535897932, 1.01, -2.093727615732928}","{-0.8315926535897932, 1.11, -2.2834475555599}","{-0.8315926535897932, 1.2100000000000002, -2.6558031396195796}","{-0.8315926535897932, 1.31, -2.8013684541357473}","{-0.8315926535897932, 1.4100000000000001, -3.1527410812965995}","{-0.8315926535897932, 1.51, -3.3553862852669285}","{-0.8315926535897932, 1.61, -3.575919343544152}","{-0.8315926535897932, 1.7100000000000002, -3.66737606530217}","{-0.8315926535897932, 1.81, -3.7434206158121084}","{-0.8315926535897932, 1.9100000000000001, -3.869541812949813}","{-0.8315926535897932, 2.01, -3.8164275050893397}","{-0.8315926535897932, 2.11, -3.802045834687436}","{-0.8315926535897932, 2.21, -3.7017796056117778}","{-0.8315926535897932, 2.31, -3.5564671092463254}","{-0.8315926535897932, 2.41, -3.390564026949193}","{-0.8315926535897932, 2.51, -3.306819213471516}","{-0.8315926535897932, 2.61, -3.1271104190008328}","{-0.8315926535897932, 2.71, -2.9872225388987474}","{-0.8315926535897932, 2.81, -2.86044841537906}","{-0.8315926535897932, 2.91, -2.7266797986561118}","{-0.8315926535897932, 3.01, -2.6558867072841403}","{-0.8315926535897932, 3.11, -2.6539612815436406}"
"{-0.731592653589793, 0.01, -0.5868922055527064}","{-0.731592653589793, 0.11, -0.5786423836241819}","{-0.731592653589793, 0.21000000000000002, -0.6439250442288271}","{-0.731592653589793, 0.31000000000000005, -0.7478171775246709}","{-0.731592653589793, 0.41000000000000003, -0.8376140995216809}","{-0.731592653589793, 0.51, -0.924060825526906}","{-0.731592653589793, 0.6100000000000001, -1.0698954056145222}","{-0.731592653589793, 0.7100000000000001, -1.273376754920051}","{-0.731592653589793, 0.81, -1.4808401428181743}","{-0.731592653589793, 0.91, -1.731109337433919}","{-0.731592653589793, 1.01, -2.0087063588422294}","{-0.731592653589793, 1.11, -2.2935515094853094}","{-0.731592653589793, 1.2100000000000002, -2.5836859454638557}","{-0.731592653589793, 1.31, -2.8595666946635134}","{-0.731592653589793, 1.4100000000000001, -3.158777067978702}","{-0.731592653589793, 1.51, -3.3446649147705916}","{-0.731592653589793, 1.61, -3.5313199919205847}","{-0.731592653589793, 1.7100000000000002, -3.664656751758586}","{-0.731592653589793, 1.81, -3.7636494757646872}","{-0.731592653589793, 1.9100000000000001, -3.7546925541742633}","{-0.731592653589793, 2.01, -3.794915264195728}","{-0.731592653589793, 2.11, -3.7581027606068433}","{-0.731592653589793, 2.21, -3.7031186096727606}","{-0.731592653589793, 2.31, -3.584911866723237}","{-0.731592653589793, 2.41, -3.413179097595523}","{-0.731592653589793, 2.51, -3.354787392968472}","{-0.731592653589793, 2.61, -3.0774992650552866}","{-0.731592653589793, 2.71, -2.9960443266318397}","{-0.731592653589793, 2.81, -2.867390993633077}","{-0.731592653589793, 2.91, -2.805327898297911}","{-0.731592653589793, 3.01, -2.7307814149751595}","{-0.731592653589793, 3.11, -2.6901823300133856}"
