"{3., 0., -2.1405485313663974}","{3., 0.3, -2.4212931126722084}","{3., 0.6, -2.89644344719841}","{3., 0.8999999999999999, -3.323817888467966}","{3., 1.2, -3.678979018451249}","{3., 1.5, -3.6644425910666314}","{3., 1.7999999999999998, -3.424922708762243}","{3., 2.1, -3.0363877107565083}","{3., 2.4, -2.557010360024771}","{3., 2.6999999999999997, -2.2175146358535596}","{3., 3., -2.0905197399836406}","{3., 3.3, -2.3132264946859036}","{3., 3.5999999999999996, -2.688982476268553}","{3., 3.9, -3.099116108043126}","{3., 4.2, -3.5336899524215033}","{3., 4.5, -3.6964877369277094}","{3., 4.8, -3.6187861101708725}","{3., 5.1, -3.3158229355406705}","{3., 5.3999999999999995, -2.839897042572662}","{3., 5.7, -2.3590313953768147}","{3., 6., -2.1644914553243106}"
"{3.3, 0., -2.6890305908409173}","{3.3, 0.3, -2.7076416367765583}","{3.3, 0.6, -2.9194152555291244}","{3.3, 0.8999999999999999, -3.2986517136614797}","{3.3, 1.2, -3.8712594801955533}","{3.3, 1.5, -4.1275177422411495}","{3.3, 1.7999999999999998, -4.1804335604284955}","{3.3, 2.1, -3.982068490349681}","{3.3, 2.4, -3.6244632686042237}","{3.3, 2.6999999999999997, -3.197633292065616}","{3.3, 3., -2.842801971222097}","{3.3, 3.3, -2.6661111056423508}","{3.3, 3.5999999999999996, -2.8006309868196504}","{3.3, 3.9, -3.129515974380098}","{3.3, 4.2, -3.5194178457531344}","{3.3, 4.5, -3.9692345255093286}","{3.3, 4.8, -4.186384001742743}","{3.3, 5.1, -4.149636805395312}","{3.3, 5.3999999999999995, -3.887198825029124}","{3.3, 5.7, -3.344943903214066}","{3.3, 6., -2.910895632164816}"
"{3.5999999999999996, 0., -3.49383671277418}","{3.5999999999999996, 0.3, -3.1812931461525977}","{3.5999999999999996, 0.6, -3.1560710886450662}","{3.5999999999999996, 0.8999999999999999, -3.3365368713769072}","{3.5999999999999996, 1.2, -3.8444878979120043}","{3.5999999999999996, 1.5, -4.161219995194587}","{3.5999999999999996, 1.7999999999999998, -4.529101639488017}","{3.5999999999999996, 2.1, -4.6374951230237755}","{3.5999999999999996, 2.4, -4.571359365403309}","{3.5999999999999996, 2.6999999999999997, -4.1616554669154615}","{3.5999999999999996, 3., -3.757683428649828}","{3.5999999999999996, 3.3, -3.3729717529383754}","{3.5999999999999996, 3.5999999999999996, -3.187489730361553}","{3.5999999999999996, 3.9, -3.2286341942321823}","{3.5999999999999996, 4.2, -3.548670403263026}","{3.5999999999999996, 4.5, -3.9688168116803313}","{3.5999999999999996, 4.8, -4.324293883751622}","{3.5999999999999996, 5.1, -4.646930582551377}","{3.5999999999999996, 5.3999999999999995, -4.615151721423059}","{3.5999999999999996, 5.7, -4.295437069452054}","{3.5999999999999996, 6., -3.907363662109354}"
"{3.9, 0., -4.150383468049277}","{3.9, 0.3, -3.7813179385932614}","{3.9, 0.6, -3.561659497454529}","{3.9, 0.8999999999999999, -3.500600822616816}","{3.9, 1.2, -3.723297919762687}","{3.9, 1.5, -4.044065513485091}","{3.9, 1.7999999999999998, -4.459259890984866}","{3.9, 2.1, -4.699710002971274}","{3.9, 2.4, -4.774266279576897}","{3.9, 2.6999999999999997, -4.718306448423602}","{3.9, 3., -4.382521676097608}","{3.9, 3.3, -3.9678643240691436}","{3.9, 3.5999999999999996, -3.664254152088465}","{3.9, 3.9, -3.567873151463133}","{3.9, 4.2, -3.613699915006211}","{3.9, 4.5, -3.8235610806823477}","{3.9, 4.8, -4.20061779139327}","{3.9, 5.1, -4.582400954465077}","{3.9, 5.3999999999999995, -4.692353197190596}","{3.9, 5.7, -4.718617395011823}","{3.9, 6., -4.571222032568533}"
"{4.2, 0., -4.352403587184915}","{4.2, 0.3, -4.0818459771247815}","{4.2, 0.6, -3.839895659926916}","{4.2, 0.8999999999999999, -3.6719862260011507}","{4.2, 1.2, -3.7190602408174547}","{4.2, 1.5, -3.8756894187068545}","{4.2, 1.7999999999999998, -4.007999950990744}","{4.2, 2.1, -4.387145507167853}","{4.2, 2.4, -4.451342186116717}","{4.2, 2.6999999999999997, -4.440195142514991}","{4.2, 3., -4.37037470332119}","{4.2, 3.3, -4.191843662337872}","{4.2, 3.5999999999999996, -3.999612650282386}","{4.2, 3.9, -3.780699550233315}","{4.2, 4.2, -3.6337582903921755}","{4.2, 4.5, -3.7019606999946166}","{4.2, 4.8, -3.9445404126300083}","{4.2, 5.1, -4.127674556278813}","{4.2, 5.3999999999999995, -4.382008671738497}","{4.2, 5.7, -4.562276329919365}","{4.2, 6., -4.402590203583343}"
"{4.5, 0., -4.04958121235149}","{4.5, 0.3, -3.9706616440998648}","{4.5, 0.6, -3.7530544398111934}","{4.5, 0.8999999999999999, -3.7346117603303233}","{4.5, 1.2, -3.650952458074204}","{4.5, 1.5, -3.735032957853223}","{4.5, 1.7999999999999998, -3.7705219066405524}","{4.5, 2.1, -3.9082798023368666}","{4.5, 2.4, -3.9823405770612297}","{4.5, 2.6999999999999997, -4.040736467159663}","{4.5, 3., -4.0162131401587455}","{4.5, 3.3, -3.897748117110721}","{4.5, 3.5999999999999996, -3.7973990003048677}","{4.5, 3.9, -3.6924200041401303}","{4.5, 4.2, -3.596182048039492}","{4.5, 4.5, -3.6267783118656696}","{4.5, 4.8, -3.8355465930301036}","{4.5, 5.1, -3.792174069692525}","{4.5, 5.3999999999999995, -4.032344164007627}","{4.5, 5.7, -4.078933869331655}","{4.5, 6., -3.9970469584304626}"
"{4.8, 0., -3.481185147451099}","{4.8, 0.3, -3.4170315029669025}","{4.8, 0.6, -3.3696317823858486}","{4.8, 0.8999999999999999, -3.4235547393075074}","{4.8, 1.2, -3.484486878928434}","{4.8, 1.5, -3.4707299325038865}","{4.8, 1.7999999999999998, -3.4795424032483626}","{4.8, 2.1, -3.5790328341010786}","{4.8, 2.4, -3.497107681686617}","{4.8, 2.6999999999999997, -3.522542565042873}","{4.8, 3., -3.4389190803154017}","{4.8, 3.3, -3.3350836057122493}","{4.8, 3.5999999999999996, -3.405342052094183}","{4.8, 3.9, -3.431516601815554}","{4.8, 4.2, -3.403287003158548}","{4.8, 4.5, -3.5169734604997824}","{4.8, 4.8, -3.5864737511743643}","{4.8, 5.1, -3.5196663277073674}","{4.8, 5.3999999999999995, -3.5421538373527524}","{4.8, 5.7, -3.509168371623188}","{4.8, 6., -3.5618214496008855}"
"{5.1, 0., -2.9127550579298003}","{5.1, 0.3, -2.7896833902885056}","{5.1, 0.6, -2.742470473539151}","{5.1, 0.8999999999999999, -2.7367345175649715}","{5.1, 1.2, -2.8545054137824035}","{5.1, 1.5, -2.9519467954083884}","{5.1, 1.7999999999999998, -3.202451042342755}","{5.1, 2.1, -3.2630849241153204}","{5.1, 2.4, -3.162788703358399}","{5.1, 2.6999999999999997, -3.214058482095865}","{5.1, 3., -2.91806511564531}","{5.1, 3.3, -2.844990312113767}","{5.1, 3.5999999999999996, -2.8037262048874094}","{5.1, 3.9, -2.6930066830672392}","{5.1, 4.2, -2.7629688157455488}","{5.1, 4.5, -2.976053221860292}","{5.1, 4.8, -3.0975262311171994}","{5.1, 5.1, -3.222127488869421}","{5.1, 5.3999999999999995, -3.205375057027254}","{5.1, 5.7, -3.1761594779667535}","{5.1, 6., -3.0673558524269993}"
"{5.3999999999999995, 0., -2.538694330146396}","{5.3999999999999995, 0.3, -2.1729654534245433}","{5.3999999999999995, 0.6, -1.958821318911781}","{5.3999999999999995, 0.8999999999999999, -1.8510124442450473}","{5.3999999999999995, 1.2, -1.9832835232363752}","{5.3999999999999995, 1.5, -2.186268374927164}","{5.3999999999999995, 1.7999999999999998, -2.502105267303064}","{5.3999999999999995, 2.1, -2.7633515225145806}","{5.3999999999999995, 2.4, -2.868325262584601}","{5.3999999999999995, 2.6999999999999997, -2.790973641283519}","{5.3999999999999995, 3., -2.639768014326804}","{5.3999999999999995, 3.3, -2.3657029405957517}","{5.3999999999999995, 3.5999999999999996, -2.080193621903465}","{5.3999999999999995, 3.9, -1.8725853799190215}","{5.3999999999999995, 4.2, -1.9503839710942983}","{5.3999999999999995, 4.5, -2.058683771451722}","{5.3999999999999995, 4.8, -2.3101619622742575}","{5.3999999999999995, 5.1, -2.6152607196047004}","{5.3999999999999995, 5.3999999999999995, -2.831443434468195}","{5.3999999999999995, 5.7, -2.885078140874583}","{5.3999999999999995, 6., -2.723095798101447}"
"{5.7, 0., -2.1715671800276}","{5.7, 0.3, -1.7650765910071686}","{5.7, 0.6, -1.3898020723614586}","{5.7, 0.8999999999999999, -1.0536499269095185}","{5.7, 1.2, -0.948562547243956}","{5.7, 1.5, -1.1605688396493599}","{5.7, 1.7999999999999998, -1.5201435637538774}","{5.7, 2.1, -1.9007040039959415}","{5.7, 2.4, -2.203868375340826}","{5.7, 2.6999999999999997, -2.402424129439008}","{5.7, 3., -2.273504393622903}","{5.7, 3.3, -1.9948054802579136}","{5.7, 3.5999999999999996, -1.5783404816725113}","{5.7, 3.9, -1.2168187101759298}","{5.7, 4.2, -1.024660585746083}","{5.7, 4.5, -1.035948974555605}","{5.7, 4.8, -1.3072140397631082}","{5.7, 5.1, -1.672706435681146}","{5.7, 5.3999999999999995, -2.0846825312091335}","{5.7, 5.7, -2.358165658729707}","{5.7, 6., -2.366126516353078}"
"{6., 0., -1.8441599544004186}","{6., 0.3, -1.4872358672965151}","{6., 0.6, -1.0160036258951992}","{6., 0.8999999999999999, -0.5144959288940073}","{6., 1.2, -0.2593872033156308}","{6., 1.5, -0.2080683349662214}","{6., 1.7999999999999998, -0.45356178017364673}","{6., 2.1, -0.9756732403981453}","{6., 2.4, -1.458758236969112}","{6., 2.6999999999999997, -1.7970696601754361}","{6., 3., -1.8798804003969039}","{6., 3.3, -1.658643117643464}","{6., 3.5999999999999996, -1.24260377345983}","{6., 3.9, -0.7811273388429987}","{6., 4.2, -0.37620776451534266}","{6., 4.5, -0.2138722842443332}","{6., 4.8, -0.3346493712367464}","{6., 5.1, -0.7183661538055157}","{6., 5.3999999999999995, -1.2289456659665903}","{6., 5.7, -1.6472365153193116}","{6., 6., -1.8586715004274075}"
