"{0.01, -3.1315926535897933, 0.002532701441431195}","{0.01, -3.0315926535897932, -0.014549273146818566}","{0.01, -2.931592653589793, -0.007134019317072259}","{0.01, -2.8315926535897935, -0.017700056173340473}","{0.01, -2.7315926535897934, -0.007054315089933153}","{0.01, -2.6315926535897933, 0.002443519119474773}","{0.01, -2.5315926535897932, 0.008803967199305903}","{0.01, -2.431592653589793, 0.023659655034738013}","{0.01, -2.3315926535897935, 0.025027757911192404}","{0.01, -2.2315926535897934, 0.006456297334239356}","{0.01, -2.1315926535897933, 0.014133443363795614}","{0.01, -2.0315926535897932, -0.007603516545176336}","{0.01, -1.9315926535897932, 0.0028730082410454933}","{0.01, -1.8315926535897933, 0.006801932271200609}","{0.01, -1.7315926535897932, 0.007160527047607643}","{0.01, -1.6315926535897933, -0.015273991461743151}","{0.01, -1.5315926535897932, 0.009034849599578492}","{0.01, -1.4315926535897932, 0.0009558251893711433}","{0.01, -1.3315926535897933, 0.0028926278246507267}","{0.01, -1.2315926535897932, -0.006096140433868069}","{0.01, -1.1315926535897933, 0.0006882529075963014}","{0.01, -1.0315926535897932, -0.0014412545683737737}","{0.01, -0.9315926535897932, 0.007990171111881744}","{0.01, -0.8315926535897931, 0.007182953195895434}","{0.01, -0.731592653589793, -0.00350666910798299}","{0.01, -0.6315926535897933, -0.007255322393722025}","{0.01, -0.5315926535897932, -0.000014553450384195699}","{0.01, -0.43159265358979315, 0.0006475524456113465}","{0.01, -0.33159265358979306, -0.00278037702442668}","{0.01, -0.23159265358979297, -0.010135335644474653}","{0.01, -0.13159265358979333, -0.002890381006363628}","{0.01, -0.03159265358979324, -0.004060909851667761}","{0.01, 0.06840734641020685, -0.00759213225768339}","{0.01, 0.16840734641020694, 0.003015817766322677}","{0.01, 0.268407346410207, -0.0012301113608820568}","{0.01, 0.36840734641020667, -0.002776815712159141}","{0.01, 0.46840734641020676, -0.0014232961200304193}","{0.01, 0.5684073464102068, 0.006776665686006855}","{0.01, 0.6684073464102069, 0.008296712985005941}","{0.01, 0.768407346410207, 0.0024959736354973174}","{0.01, 0.8684073464102067, 0.005361426520943926}","{0.01, 0.9684073464102072, -0.0010997443807485444}","{0.01, 1.0684073464102068, -0.011804050438046613}","{0.01, 1.1684073464102065, -0.007233044854849804}","{0.01, 1.268407346410207, -0.0020831802047445915}","{0.01, 1.3684073464102067, -0.0031098419562883266}","{0.01, 1.4684073464102072, -0.005612861397750731}","{0.01, 1.5684073464102068, 0.0007671204647301715}","{0.01, 1.6684073464102074, -0.002124914141618567}","{0.01, 1.768407346410207, -0.004853927486161626}","{0.01, 1.8684073464102067, -0.009653829036867206}","{0.01, 1.9684073464102072, -0.017527768695873174}","{0.01, 2.068407346410207, 0.007068264372811842}","{0.01, 2.1684073464102074, -0.01241407930948938}","{0.01, 2.268407346410207, -0.023699948784138287}","{0.01, 2.3684073464102067, -0.009629791496623682}","{0.01, 2.468407346410207, 0.028673079353632166}","{0.01, 2.568407346410207, -0.03388668816987604}","{0.01, 2.6684073464102074, -0.012101840238902286}","{0.01, 2.768407346410207, 0.0294233408065097}","{0.01, 2.8684073464102067, 0.00016914027695371162}","{0.01, 2.968407346410207, -0.016510475689098608}","{0.01, 3.068407346410207, -0.011050364595282287}"
"{0.11, -3.1315926535897933, 0.0015816120959737685}","{0.11, -3.0315926535897932, -0.00790988535341795}","{0.11, -2.931592653589793, -0.007105144522230461}","{0.11, -2.8315926535897935, 0.0009125928830957528}","{0.11, -2.7315926535897934, -0.00046391277613759725}","{0.11, -2.6315926535897933, -0.019859059654347942}","{0.11, -2.5315926535897932, -0.02551495327702016}","{0.11, -2.431592653589793, -0.02063025520849872}","{0.11, -2.3315926535897935, -0.014909633881398964}","{0.11, -2.2315926535897934, -0.0052433300328462926}","{0.11, -2.1315926535897933, 0.006351530387080532}","{0.11, -2.0315926535897932, -0.003875060355418755}","{0.11, -1.9315926535897932, -0.013350916529192989}","{0.11, -1.8315926535897933, 0.007102044668084546}","{0.11, -1.7315926535897932, -0.002294677481765778}","{0.11, -1.6315926535897933, -0.0001221636152561635}","{0.11, -1.5315926535897932, -0.0030437528117577845}","{0.11, -1.4315926535897932, 0.005838739371722733}","{0.11, -1.3315926535897933, -0.004071815835840014}","{0.11, -1.2315926535897932, 0.0019512319700191409}","{0.11, -1.1315926535897933, -0.0027963077042991967}","{0.11, -1.0315926535897932, -0.010633937734410246}","{0.11, -0.9315926535897932, -0.0062281194890129975}","{0.11, -0.8315926535897931, 0.008134680785548562}","{0.11, -0.731592653589793, 0.002854710482505844}","{0.11, -0.6315926535897933, 0.007710365005880732}","{0.11, -0.5315926535897932, 0.0030054075322614345}","{0.11, -0.43159265358979315, 0.015827512742893544}","{0.11, -0.33159265358979306, -0.00761027479742514}","{0.11, -0.23159265358979297, -0.01058732464251545}","{0.11, -0.13159265358979333, -0.006189907544104204}","{0.11, -0.03159265358979324, -0.00580125937071071}","{0.11, 0.06840734641020685, 0.011016729155562373}","{0.11, 0.16840734641020694, -0.001344088396321566}","{0.11, 0.268407346410207, 0.002706322477941517}","{0.11, 0.36840734641020667, -0.005751155462517199}","{0.11, 0.46840734641020676, 0.005016435145386494}","{0.11, 0.5684073464102068, 0.006421689496349284}","{0.11, 0.6684073464102069, -0.0037609009390963868}","{0.11, 0.768407346410207, 0.00972975783719562}","{0.11, 0.8684073464102067, -0.0005675914935042523}","{0.11, 0.9684073464102072, 0.009817655991213559}","{0.11, 1.0684073464102068, 0.00015885000792216757}","{0.11, 1.1684073464102065, 0.0072782518348250055}","{0.11, 1.268407346410207, 0.013988343788276927}","{0.11, 1.3684073464102067, -0.003513144857155215}","{0.11, 1.4684073464102072, -0.004030726532723058}","{0.11, 1.5684073464102068, 0.0031070101586674424}","{0.11, 1.6684073464102074, 0.010029759793527958}","{0.11, 1.768407346410207, 0.005475967717004796}","{0.11, 1.8684073464102067, 0.0025459567296184076}","{0.11, 1.9684073464102072, -0.011758315622448069}","{0.11, 2.068407346410207, -0.002982421348430406}","{0.11, 2.1684073464102074, 0.006976829897451874}","{0.11, 2.268407346410207, 0.01067504355604171}","{0.11, 2.3684073464102067, 0.011435267669441649}","{0.11, 2.468407346410207, -0.011413780822053575}","{0.11, 2.568407346410207, -0.006865510683832822}","{0.11, 2.6684073464102074, -0.014140568709948986}","{0.11, 2.768407346410207, -0.0007521287582933876}","{0.11, 2.8684073464102067, -0.011890783170957315}","{0.11, 2.968407346410207, 0.025084480730774673}","{0.11, 3.068407346410207, -0.010150245570584325}"
"{0.21000000000000002, -3.1315926535897933, -0.005899651502830127}","{0.21000000000000002, -3.0315926535897932, -0.01597474120593341}","{0.21000000000000002, -2.931592653589793, 0.012643268797358257}","{0.21000000000000002, -2.8315926535897935, -0.0051549142408435274}","{0.21000000000000002, -2.7315926535897934, 0.008438041364644587}","{0.21000000000000002, -2.6315926535897933, 0.007316453546515527}","{0.21000000000000002, -2.5315926535897932, 0.0062322042478443265}","{0.21000000000000002, -2.431592653589793, -0.018242848635224237}","{0.21000000000000002, -2.3315926535897935, 0.01007773775471147}","{0.21000000000000002, -2.2315926535897934, -0.019702465836478424}","{0.21000000000000002, -2.1315926535897933, 0.012761374263788788}","{0.21000000000000002, -2.0315926535897932, -0.005571663662697674}","{0.21000000000000002, -1.9315926535897932, -0.008009514310727188}","{0.21000000000000002, -1.8315926535897933, -0.00029105247985978036}","{0.21000000000000002, -1.7315926535897932, 0.000671062020137704}","{0.21000000000000002, -1.6315926535897933, -0.013870746357604002}","{0.21000000000000002, -1.5315926535897932, -0.0027790146618429587}","{0.21000000000000002, -1.4315926535897932, 0.00508881495334884}","{0.21000000000000002, -1.3315926535897933, 0.015666778371714703}","{0.21000000000000002, -1.2315926535897932, -0.00008723829668519714}","{0.21000000000000002, -1.1315926535897933, 0.0005892473607174847}","{0.21000000000000002, -1.0315926535897932, -0.0032975296649571002}","{0.21000000000000002, -0.9315926535897932, 0.0031617614849212307}","{0.21000000000000002, -0.8315926535897931, -0.00427843605527823}","{0.21000000000000002, -0.731592653589793, 0.005066998550435062}","{0.21000000000000002, -0.6315926535897933, 0.005720359277879512}","{0.21000000000000002, -0.5315926535897932, 0.017133154469140925}","{0.21000000000000002, -0.43159265358979315, 0.007348317992276771}","{0.21000000000000002, -0.33159265358979306, 0.006577551828709449}","{0.21000000000000002, -0.23159265358979297, -0.001196432527777909}","{0.21000000000000002, -0.13159265358979333, -0.0023120805720274265}","{0.21000000000000002, -0.03159265358979324, 0.00205125706035467}","{0.21000000000000002, 0.06840734641020685, 0.012739929863981418}","{0.21000000000000002, 0.16840734641020694, 0.002873289555852917}","{0.21000000000000002, 0.268407346410207, -0.001025427521833707}","{0.21000000000000002, 0.36840734641020667, 0.002737245438122822}","{0.21000000000000002, 0.46840734641020676, 0.00002009130739908868}","{0.21000000000000002, 0.5684073464102068, 0.0020605700750503594}","{0.21000000000000002, 0.6684073464102069, -0.006121138256840249}","{0.21000000000000002, 0.768407346410207, 0.00025895559509758054}","{0.21000000000000002, 0.8684073464102067, 0.0032061660656030055}","{0.21000000000000002, 0.9684073464102072, 0.0002705890233154831}","{0.21000000000000002, 1.0684073464102068, -0.001565417855054374}","{0.21000000000000002, 1.1684073464102065, 0.006953465988029829}","{0.21000000000000002, 1.268407346410207, -0.0037275901437954194}","{0.21000000000000002, 1.3684073464102067, 0.0011522618305203347}","{0.21000000000000002, 1.4684073464102072, 0.00020194118177578428}","{0.21000000000000002, 1.5684073464102068, 0.010987613917300805}","{0.21000000000000002, 1.6684073464102074, -0.0003621509984892187}","{0.21000000000000002, 1.768407346410207, 0.0005171611624996374}","{0.21000000000000002, 1.8684073464102067, 0.010820893536047533}","{0.21000000000000002, 1.9684073464102072, -0.004410867785222558}","{0.21000000000000002, 2.068407346410207, 0.0014858997641689206}","{0.21000000000000002, 2.1684073464102074, -0.0071374718380031186}","{0.21000000000000002, 2.268407346410207, 0.014155480679891457}","{0.21000000000000002, 2.3684073464102067, 0.01281207307642468}","{0.21000000000000002, 2.468407346410207, 0.008043550343553111}","{0.21000000000000002, 2.568407346410207, -0.008511263318351149}","{0.21000000000000002, 2.6684073464102074, -0.00794131444241127}","{0.21000000000000002, 2.768407346410207, -0.008213285516756055}","{0.21000000000000002, 2.8684073464102067, -0.008604850750744566}","{0.21000000000000002, 2.968407346410207, -0.006534504627803245}","{0.21000000000000002, 3.068407346410207, -0.004778979953365749}"
"{0.31000000000000005, -3.1315926535897933, -0.006097021852856082}","{0.31000000000000005, -3.0315926535897932, 0.0037861556408017665}","{0.31000000000000005, -2.931592653589793, -0.006281829423398932}","{0.31000000000000005, -2.8315926535897935, -0.01571447602167353}","{0.31000000000000005, -2.7315926535897934, 0.013276889948327469}","{0.31000000000000005, -2.6315926535897933, -0.0068700168482902675}","{0.31000000000000005, -2.5315926535897932, 0.007085079115628747}","{0.31000000000000005, -2.431592653589793, 0.002483248325920424}","{0.31000000000000005, -2.3315926535897935, 0.0033534199643719515}","{0.31000000000000005, -2.2315926535897934, 0.001966262507511904}","{0.31000000000000005, -2.1315926535897933, -0.008193074318705074}","{0.31000000000000005, -2.0315926535897932, -0.0039068107461482995}","{0.31000000000000005, -1.9315926535897932, 0.002435953925428497}","{0.31000000000000005, -1.8315926535897933, 0.004027318591754163}","{0.31000000000000005, -1.7315926535897932, 0.014715744278709426}","{0.31000000000000005, -1.6315926535897933, -0.0006116840221566909}","{0.31000000000000005, -1.5315926535897932, 0.00928064159727213}","{0.31000000000000005, -1.4315926535897932, -0.01962578098637062}","{0.31000000000000005, -1.3315926535897933, -0.008843372663727582}","{0.31000000000000005, -1.2315926535897932, 0.008735631554339967}","{0.31000000000000005, -1.1315926535897933, -0.005299741303738548}","{0.31000000000000005, -1.0315926535897932, -0.0004067166387672558}","{0.31000000000000005, -0.9315926535897932, -0.005931055150645136}","{0.31000000000000005, -0.8315926535897931, -0.024241684552199168}","{0.31000000000000005, -0.731592653589793, 0.004619232925593974}","{0.31000000000000005, -0.6315926535897933, -0.004508943061718701}","{0.31000000000000005, -0.5315926535897932, 0.005321392417845447}","{0.31000000000000005, -0.43159265358979315, 0.00006185548697155985}","{0.31000000000000005, -0.33159265358979306, -0.00794605701629747}","{0.31000000000000005, -0.23159265358979297, -0.0116975653474135}","{0.31000000000000005, -0.13159265358979333, 0.005526080592465114}","{0.31000000000000005, -0.03159265358979324, -0.009885041004893756}","{0.31000000000000005, 0.06840734641020685, -0.003563284662356926}","{0.31000000000000005, 0.16840734641020694, 0.007534467755741341}","{0.31000000000000005, 0.268407346410207, 0.0004602513990136607}","{0.31000000000000005, 0.36840734641020667, -0.0017132145877250052}","{0.31000000000000005, 0.46840734641020676, 0.01396728715409739}","{0.31000000000000005, 0.5684073464102068, -0.0056687361307326475}","{0.31000000000000005, 0.6684073464102069, 0.012102414606585853}","{0.31000000000000005, 0.768407346410207, -0.008567419485621074}","{0.31000000000000005, 0.8684073464102067, -0.005836220625239898}","{0.31000000000000005, 0.9684073464102072, 0.0025530824207460404}","{0.31000000000000005, 1.0684073464102068, -0.007507021085495398}","{0.31000000000000005, 1.1684073464102065, -0.002818954188611049}","{0.31000000000000005, 1.268407346410207, -0.0022756460668088008}","{0.31000000000000005, 1.3684073464102067, -0.004223764800233933}","{0.31000000000000005, 1.4684073464102072, -0.009130955267928231}","{0.31000000000000005, 1.5684073464102068, -0.006469006140404007}","{0.31000000000000005, 1.6684073464102074, -0.0024603649657597565}","{0.31000000000000005, 1.768407346410207, -0.0044268018089672}","{0.31000000000000005, 1.8684073464102067, 0.0013578649418328481}","{0.31000000000000005, 1.9684073464102072, -0.02029829177182318}","{0.31000000000000005, 2.068407346410207, 0.0014390861547903247}","{0.31000000000000005, 2.1684073464102074, 0.007196842924022977}","{0.31000000000000005, 2.268407346410207, 0.000531055249780114}","{0.31000000000000005, 2.3684073464102067, 0.01388986714896497}","{0.31000000000000005, 2.468407346410207, 0.02164622214875799}","{0.31000000000000005, 2.568407346410207, 0.02805924532397967}","{0.31000000000000005, 2.6684073464102074, 0.027913787301015583}","{0.31000000000000005, 2.768407346410207, -0.006642522723921535}","{0.31000000000000005, 2.8684073464102067, -0.01424269180226425}","{0.31000000000000005, 2.968407346410207, -0.005580831898184893}","{0.31000000000000005, 3.068407346410207, -0.006158391827896884}"
"{0.41000000000000003, -3.1315926535897933, -0.017979715453424302}","{0.41000000000000003, -3.0315926535897932, 0.00216365933454395}","{0.41000000000000003, -2.931592653589793, 0.0012716645224370143}","{0.41000000000000003, -2.8315926535897935, -0.005060586383022591}","{0.41000000000000003, -2.7315926535897934, -0.01968584425687027}","{0.41000000000000003, -2.6315926535897933, -0.008734830538533198}","{0.41000000000000003, -2.5315926535897932, -0.02562844248797062}","{0.41000000000000003, -2.431592653589793, 0.005046807688633892}","{0.41000000000000003, -2.3315926535897935, -0.0022012894764478347}","{0.41000000000000003, -2.2315926535897934, 0.00447388890652092}","{0.41000000000000003, -2.1315926535897933, -0.008360022178794502}","{0.41000000000000003, -2.0315926535897932, 0.008614795023133217}","{0.41000000000000003, -1.9315926535897932, -0.004439578600900752}","{0.41000000000000003, -1.8315926535897933, 0.006896512082521879}","{0.41000000000000003, -1.7315926535897932, -0.017058726164651802}","{0.41000000000000003, -1.6315926535897933, -0.0011961319556543087}","{0.41000000000000003, -1.5315926535897932, -0.014154085035848286}","{0.41000000000000003, -1.4315926535897932, -0.00890257895503374}","{0.41000000000000003, -1.3315926535897933, 0.015481897459653404}","{0.41000000000000003, -1.2315926535897932, 0.005977518833525413}","{0.41000000000000003, -1.1315926535897933, -0.010949098245740911}","{0.41000000000000003, -1.0315926535897932, -0.0006564861452390824}","{0.41000000000000003, -0.9315926535897932, 0.008535145971732414}","{0.41000000000000003, -0.8315926535897931, 0.004719269126314974}","{0.41000000000000003, -0.731592653589793, -0.01813801589984722}","{0.41000000000000003, -0.6315926535897933, 0.023607935795325826}","{0.41000000000000003, -0.5315926535897932, -0.014602985819828534}","{0.41000000000000003, -0.43159265358979315, -0.003225897373025189}","{0.41000000000000003, -0.33159265358979306, 0.0016193119774507714}","{0.41000000000000003, -0.23159265358979297, -0.005434664788760472}","{0.41000000000000003, -0.13159265358979333, -0.0024584496662859723}","{0.41000000000000003, -0.03159265358979324, 0.008484844236865702}","{0.41000000000000003, 0.06840734641020685, 0.008786168545520699}","{0.41000000000000003, 0.16840734641020694, -0.007462701665832808}","{0.41000000000000003, 0.268407346410207, -0.0015260410879303424}","{0.41000000000000003, 0.36840734641020667, -0.01025473281423352}","{0.41000000000000003, 0.46840734641020676, -0.0007591300292891026}","{0.41000000000000003, 0.5684073464102068, 0.0005430722213907758}","{0.41000000000000003, 0.6684073464102069, -0.0009090072756979678}","{0.41000000000000003, 0.768407346410207, -0.005667912700349425}","{0.41000000000000003, 0.8684073464102067, 0.008448035523614533}","{0.41000000000000003, 0.9684073464102072, -0.005136272119296525}","{0.41000000000000003, 1.0684073464102068, -0.008587766687714306}","{0.41000000000000003, 1.1684073464102065, -0.00863727161730912}","{0.41000000000000003, 1.268407346410207, -0.009472553473907425}","{0.41000000000000003, 1.3684073464102067, 0.005804784882456924}","{0.41000000000000003, 1.4684073464102072, 0.014171950947131712}","{0.41000000000000003, 1.5684073464102068, -0.0062380279827404204}","{0.41000000000000003, 1.6684073464102074, 0.004802827332449921}","{0.41000000000000003, 1.768407346410207, 0.004284562538759964}","{0.41000000000000003, 1.8684073464102067, 0.0005385446849846681}","{0.41000000000000003, 1.9684073464102072, -0.0044538965346070485}","{0.41000000000000003, 2.068407346410207, 0.007935632728291418}","{0.41000000000000003, 2.1684073464102074, 0.0024151324932120896}","{0.41000000000000003, 2.268407346410207, -0.02524206333774632}","{0.41000000000000003, 2.3684073464102067, -0.0062056263983159225}","{0.41000000000000003, 2.468407346410207, -0.01288888853399142}","{0.41000000000000003, 2.568407346410207, 0.003509670537809321}","{0.41000000000000003, 2.6684073464102074, -0.021141912175665262}","{0.41000000000000003, 2.768407346410207, -0.0006477491033612462}","{0.41000000000000003, 2.8684073464102067, 0.01945537249993555}","{0.41000000000000003, 2.968407346410207, 0.0012699168888058096}","{0.41000000000000003, 3.068407346410207, -0.013071173156622946}"
"{0.51, -3.1315926535897933, 0.009757389146476541}","{0.51, -3.0315926535897932, -0.022765479032843813}","{0.51, -2.931592653589793, -0.009832251917924969}","{0.51, -2.8315926535897935, -0.02147082765194882}","{0.51, -2.7315926535897934, 0.0028266332860678034}","{0.51, -2.6315926535897933, 0.00502380791769752}","{0.51, -2.5315926535897932, 0.015664605194067024}","{0.51, -2.431592653589793, -0.000948478279264385}","{0.51, -2.3315926535897935, -0.01376156247149313}","{0.51, -2.2315926535897934, 0.026396211374806904}","{0.51, -2.1315926535897933, 0.000919623963708871}","{0.51, -2.0315926535897932, -0.012443752170886786}","{0.51, -1.9315926535897932, 0.009651895832282398}","{0.51, -1.8315926535897933, 0.027906356486624328}","{0.51, -1.7315926535897932, 0.0085456217580036}","{0.51, -1.6315926535897933, 0.013183608825167746}","{0.51, -1.5315926535897932, -0.016995508990379014}","{0.51, -1.4315926535897932, 0.0007489213490932296}","{0.51, -1.3315926535897933, -0.02489161048655133}","{0.51, -1.2315926535897932, -0.008347387388738563}","{0.51, -1.1315926535897933, -0.019009534216525962}","{0.51, -1.0315926535897932, -0.003761547334106892}","{0.51, -0.9315926535897932, 0.00839410861782538}","{0.51, -0.8315926535897931, 0.006370606789218025}","{0.51, -0.731592653589793, -0.002099188573271571}","{0.51, -0.6315926535897933, -0.009844255147126982}","{0.51, -0.5315926535897932, 0.006392871081438042}","{0.51, -0.43159265358979315, 0.0007415748191096118}","{0.51, -0.33159265358979306, 0.023940113392185956}","{0.51, -0.23159265358979297, 0.010140657305734137}","{0.51, -0.13159265358979333, 0.016495425543115595}","{0.51, -0.03159265358979324, 0.00952936334461349}","{0.51, 0.06840734641020685, -0.015166588842291209}","{0.51, 0.16840734641020694, 0.000588086814971342}","{0.51, 0.268407346410207, -0.005516138638381386}","{0.51, 0.36840734641020667, 0.0034136318999887748}","{0.51, 0.46840734641020676, -0.00020127638747201998}","{0.51, 0.5684073464102068, -0.0006216668439950768}","{0.51, 0.6684073464102069, 0.015951263026182723}","{0.51, 0.768407346410207, 0.007105824954795531}","{0.51, 0.8684073464102067, -0.0077858705898724186}","{0.51, 0.9684073464102072, -0.0035007326132073142}","{0.51, 1.0684073464102068, -0.02107118339851984}","{0.51, 1.1684073464102065, 0.012373617853309767}","{0.51, 1.268407346410207, 0.01618584994851406}","{0.51, 1.3684073464102067, 0.0015358244802629317}","{0.51, 1.4684073464102072, 0.004366902020349301}","{0.51, 1.5684073464102068, 0.019727491371605784}","{0.51, 1.6684073464102074, -0.0011398920202369371}","{0.51, 1.768407346410207, -0.0005088045036892308}","{0.51, 1.8684073464102067, 0.006835826633235734}","{0.51, 1.9684073464102072, 0.019169703474840497}","{0.51, 2.068407346410207, 0.009197998240145371}","{0.51, 2.1684073464102074, 0.007369433449431952}","{0.51, 2.268407346410207, -0.0031787070256404752}","{0.51, 2.3684073464102067, 0.023331489752397877}","{0.51, 2.468407346410207, 0.012831383112215579}","{0.51, 2.568407346410207, 0.008898154164924222}","{0.51, 2.6684073464102074, -0.034498659096909294}","{0.51, 2.768407346410207, -0.010273050241038632}","{0.51, 2.8684073464102067, -0.004934664891577095}","{0.51, 2.968407346410207, -0.006088570910378198}","{0.51, 3.068407346410207, -0.029127373297765657}"
"{0.6100000000000001, -3.1315926535897933, 0.009770928796485577}","{0.6100000000000001, -3.0315926535897932, 0.0011786797069906901}","{0.6100000000000001, -2.931592653589793, 0.007879488913493403}","{0.6100000000000001, -2.8315926535897935, 0.016087519172209977}","{0.6100000000000001, -2.7315926535897934, 0.0060591758899213935}","{0.6100000000000001, -2.6315926535897933, 0.009104382839536351}","{0.6100000000000001, -2.5315926535897932, 0.011802907250840496}","{0.6100000000000001, -2.431592653589793, 0.012822539354594022}","{0.6100000000000001, -2.3315926535897935, -0.003994976219812228}","{0.6100000000000001, -2.2315926535897934, 0.012690274288652263}","{0.6100000000000001, -2.1315926535897933, 0.01304510246128903}","{0.6100000000000001, -2.0315926535897932, 0.025191262452310917}","{0.6100000000000001, -1.9315926535897932, -0.023134898868431918}","{0.6100000000000001, -1.8315926535897933, 0.0180977062205035}","{0.6100000000000001, -1.7315926535897932, 0.0008552633721358761}","{0.6100000000000001, -1.6315926535897933, 0.00009443906845214844}","{0.6100000000000001, -1.5315926535897932, 0.005391178626628655}","{0.6100000000000001, -1.4315926535897932, 0.0017963237380319488}","{0.6100000000000001, -1.3315926535897933, -0.01321541843161873}","{0.6100000000000001, -1.2315926535897932, 0.00024537485132978057}","{0.6100000000000001, -1.1315926535897933, -0.02318259415753738}","{0.6100000000000001, -1.0315926535897932, 0.006995933470410049}","{0.6100000000000001, -0.9315926535897932, -0.00618266288906979}","{0.6100000000000001, -0.8315926535897931, -0.012832075125850254}","{0.6100000000000001, -0.731592653589793, -0.016607495998989946}","{0.6100000000000001, -0.6315926535897933, -0.011690920524124095}","{0.6100000000000001, -0.5315926535897932, 0.0016203271042865444}","{0.6100000000000001, -0.43159265358979315, 0.014665855944033392}","{0.6100000000000001, -0.33159265358979306, -0.0016532356607141356}","{0.6100000000000001, -0.23159265358979297, -0.013143383300465064}","{0.6100000000000001, -0.13159265358979333, 0.006532227705991274}","{0.6100000000000001, -0.03159265358979324, -0.0190298590091399}","{0.6100000000000001, 0.06840734641020685, -0.0080008796655486}","{0.6100000000000001, 0.16840734641020694, -0.008927823613951951}","{0.6100000000000001, 0.268407346410207, 0.005249516326727646}","{0.6100000000000001, 0.36840734641020667, 0.00953710182485374}","{0.6100000000000001, 0.46840734641020676, 0.0016155923151745443}","{0.6100000000000001, 0.5684073464102068, -0.010774500969679471}","{0.6100000000000001, 0.6684073464102069, -0.004548016539479426}","{0.6100000000000001, 0.768407346410207, -0.012685902369491405}","{0.6100000000000001, 0.8684073464102067, 0.0066915837681413405}","{0.6100000000000001, 0.9684073464102072, 0.012879970520643094}","{0.6100000000000001, 1.0684073464102068, 0.007440146485079593}","{0.6100000000000001, 1.1684073464102065, -0.009431703561544975}","{0.6100000000000001, 1.268407346410207, -0.0035764676497679754}","{0.6100000000000001, 1.3684073464102067, 0.005915179649646843}","{0.6100000000000001, 1.4684073464102072, -0.0015217793420200763}","{0.6100000000000001, 1.5684073464102068, -0.009289486538893488}","{0.6100000000000001, 1.6684073464102074, 0.014422394870446158}","{0.6100000000000001, 1.768407346410207, -0.00024891537942262065}","{0.6100000000000001, 1.8684073464102067, -0.009455894536089193}","{0.6100000000000001, 1.9684073464102072, 0.007952946903131038}","{0.6100000000000001, 2.068407346410207, -0.005342171258655173}","{0.6100000000000001, 2.1684073464102074, 0.02328927082133492}","{0.6100000000000001, 2.268407346410207, 0.01785421055568409}","{0.6100000000000001, 2.3684073464102067, -0.02187737002356535}","{0.6100000000000001, 2.468407346410207, 0.007474135946445241}","{0.6100000000000001, 2.568407346410207, 0.018185764534151445}","{0.6100000000000001, 2.6684073464102074, 0.0022552817434387043}","{0.6100000000000001, 2.768407346410207, 0.010521960647005633}","{0.6100000000000001, 2.8684073464102067, 0.02315891593885639}","{0.6100000000000001, 2.968407346410207, 0.0036276840552022863}","{0.6100000000000001, 3.068407346410207, 0.014782555763760578}"
