0.01,-3.1315926535897933,-0.0003624035472055946
0.01,-3.0315926535897932,-0.000025218503211538222
0.01,-2.931592653589793,0.0006357559822582546
0.01,-2.8315926535897935,-0.0006664452307466205
0.01,-2.7315926535897934,-0.0015293372711005081
0.01,-2.6315926535897933,0.0005039478338882071
0.01,-2.5315926535897932,0.0006890395130446761
0.01,-2.431592653589793,-0.0007377004054596875
0.01,-2.3315926535897935,0.000058517516103688224
0.01,-2.2315926535897934,0.00037641799631602804
0.01,-2.1315926535897933,-8.62644196163696e-6
0.01,-2.0315926535897932,0.00022124965190245972
0.01,-1.9315926535897932,0.001086629884371369
0.01,-1.8315926535897933,-0.00010399886881927412
0.01,-1.7315926535897932,0.0001257432056905561
0.01,-1.6315926535897933,0.0008046686948446249
0.01,-1.5315926535897932,-0.001021488703808451
0.01,-1.4315926535897932,-0.0004936451571430672
0.01,-1.3315926535897933,0.0012855229409294293
0.01,-1.2315926535897932,0.00026344550804511684
0.01,-1.1315926535897933,-0.00032181161604635783
0.01,-1.0315926535897932,-0.0005597627608073391
0.01,-0.9315926535897932,-0.0005657723009846794
0.01,-0.8315926535897931,-0.0006056027351382603
0.01,-0.731592653589793,-0.0005664368843054475
0.01,-0.6315926535897933,-0.0003571625009164216
0.01,-0.5315926535897932,-0.0006533249161074161
0.01,-0.43159265358979315,-0.001183159908865159
0.01,-0.33159265358979306,-0.0009718065880079341
0.01,-0.23159265358979297,-0.0004257671592856361
0.01,-0.13159265358979333,-0.0007340231623420112
0.01,-0.03159265358979324,-0.0015108286782027087
0.01,0.06840734641020685,-0.0008552972185868458
0.01,0.16840734641020694,-0.0013700290688868698
0.01,0.268407346410207,-0.0005424161745596678
0.01,0.36840734641020667,0.00008101873862653122
0.01,0.46840734641020676,0.0013357440369214928
0.01,0.5684073464102068,0.000914869786002494
0.01,0.6684073464102069,0.0023091820798197714
0.01,0.768407346410207,-0.000934683937079206
0.01,0.8684073464102067,-0.0008915999358200035
0.01,0.9684073464102072,0.000713165416206018
0.01,1.0684073464102068,-0.0008018821371267728
0.01,1.1684073464102065,-0.0004544640094080506
0.01,1.268407346410207,-0.0002546341817990146
0.01,1.3684073464102067,0.0008911521637537674
0.01,1.4684073464102072,-0.00008937753073709497
0.01,1.5684073464102068,-0.00016484865542887336
0.01,1.6684073464102074,0.00044361108649208916
0.01,1.768407346410207,-0.00032840225531528816
0.01,1.8684073464102067,0.0007090108189393247
0.01,1.9684073464102072,-0.000192411966073225
0.01,2.068407346410207,0.00004207682838861383
0.01,2.1684073464102074,0.000055849364827051456
0.01,2.268407346410207,-0.00003350963447511381
0.01,2.3684073464102067,0.000644901770723821
0.01,2.468407346410207,-0.0003746146531251894
0.01,2.568407346410207,-0.0007737962630880662
0.01,2.6684073464102074,-0.0003011198436581873
0.01,2.768407346410207,-0.001638181051856901
0.01,2.8684073464102067,0.00023042705396977912
0.01,2.968407346410207,0.0002682932768914112
0.01,3.068407346410207,0.0016362328326680032
0.11,-3.1315926535897933,-0.0010054314002607818
0.11,-3.0315926535897932,-0.0009918903606057738
0.11,-2.931592653589793,-0.0003075718569995388
0.11,-2.8315926535897935,0.0017236358526277738
0.11,-2.7315926535897934,0.0013025684026239399
0.11,-2.6315926535897933,-0.00004233454226012536
0.11,-2.5315926535897932,-0.00046135288328646057
0.11,-2.431592653589793,-0.0004853070940625261
0.11,-2.3315926535897935,0.00047900822789729197
0.11,-2.2315926535897934,0.000026441781035587428
0.11,-2.1315926535897933,-0.00007990043491526257
0.11,-2.0315926535897932,0.000036093132635280697
0.11,-1.9315926535897932,0.00030738157539375756
0.11,-1.8315926535897933,-0.00003212908805329422
0.11,-1.7315926535897932,-0.0004944504026638725
0.11,-1.6315926535897933,0.00027137900900445027
0.11,-1.5315926535897932,0.00007106033380815629
0.11,-1.4315926535897932,0.00040613602166793825
0.11,-1.3315926535897933,0.0002662770221251534
0.11,-1.2315926535897932,0.0004882888007152155
0.11,-1.1315926535897933,0.00012525818580273068
0.11,-1.0315926535897932,0.0005720782423455407
0.11,-0.9315926535897932,-0.0023321397207332006
0.11,-0.8315926535897931,-0.001908914278901766
0.11,-0.731592653589793,-0.0004644397847394631
0.11,-0.6315926535897933,0.0009647249247724378
0.11,-0.5315926535897932,0.0009091546663868119
0.11,-0.43159265358979315,0.00032435265762990873
0.11,-0.33159265358979306,-0.00008307152033058129
0.11,-0.23159265358979297,-0.001324327759291068
0.11,-0.13159265358979333,0.0019354470463890153
0.11,-0.03159265358979324,-0.0017997154719367231
0.11,0.06840734641020685,0.0008053874615188246
0.11,0.16840734641020694,-0.002928128433732061
0.11,0.268407346410207,-0.00015518221826235222
0.11,0.36840734641020667,0.0006962908444912279
0.11,0.46840734641020676,0.0005166077546314618
0.11,0.5684073464102068,-0.00025583779336887426
0.11,0.6684073464102069,0.0011358559645901836
0.11,0.768407346410207,-0.00006295060412674184
0.11,0.8684073464102067,-0.0005531812413736487
0.11,0.9684073464102072,-0.00016454603795042338
0.11,1.0684073464102068,0.0004643619063558513
0.11,1.1684073464102065,0.0010510218194862485
0.11,1.268407346410207,0.0002286425077734977
0.11,1.3684073464102067,-0.000536553314964696
0.11,1.4684073464102072,-0.00037474014382297906
0.11,1.5684073464102068,0.0004944472662164986
0.11,1.6684073464102074,0.00016430004239522262
0.11,1.768407346410207,-0.0005694188586772063
0.11,1.8684073464102067,0.0004132296829227225
0.11,1.9684073464102072,-0.0004294950469736663
0.11,2.068407346410207,0.0001668818471288341
0.11,2.1684073464102074,0.0006284976810783454
0.11,2.268407346410207,0.00029450859358913484
0.11,2.3684073464102067,0.0002528884853879253
0.11,2.468407346410207,0.00010644315163661091
0.11,2.568407346410207,0.0005269637625998904
0.11,2.6684073464102074,-0.0006320936170700695
0.11,2.768407346410207,0.0012255830395008294
0.11,2.8684073464102067,0.0009990896145854941
0.11,2.968407346410207,-0.0003651559074615285
0.11,3.068407346410207,0.0013920777848292567
0.21000000000000002,-3.1315926535897933,0.00013637307413048231
0.21000000000000002,-3.0315926535897932,0.0013558377872467003
0.21000000000000002,-2.931592653589793,0.00034566212161337253
0.21000000000000002,-2.8315926535897935,0.00033959728757030136
0.21000000000000002,-2.7315926535897934,-0.0015052952042115876
0.21000000000000002,-2.6315926535897933,-0.000059004532719161704
0.21000000000000002,-2.5315926535897932,-0.00027513182884836545
0.21000000000000002,-2.431592653589793,-0.0000381515093589931
